,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1971-12-15,2491.0,2491.0,2491.0,2491.0,2491.0,0.0,^N225,2380.9307,2727.8701171875,-110.0693359375,0.0
1971-12-21,2554.02001953125,2554.02001953125,2554.02001953125,2554.02001953125,2554.02001953125,0.0,^N225,2396.03,2769.6201171875,-157.989990234375,0.0
1971-12-27,2693.489990234375,2693.489990234375,2693.489990234375,2693.489990234375,2693.489990234375,0.0,^N225,2466.5974,2799.739990234375,-226.892578125,0.0
1972-01-05,2727.8701171875,2727.8701171875,2727.8701171875,2727.8701171875,2727.8701171875,0.0,^N225,2601.9653,2832.889892578125,-125.90478515625,0.0
1972-01-14,2823.530029296875,2823.530029296875,2823.530029296875,2823.530029296875,2823.530029296875,0.0,^N225,2700.482,2857.2900390625,-123.048095703125,0.0
1972-01-19,2820.97998046875,2820.97998046875,2820.97998046875,2820.97998046875,2820.97998046875,0.0,^N225,2728.661,2870.77001953125,-92.319091796875,0.0
1972-01-26,2832.889892578125,2832.889892578125,2832.889892578125,2832.889892578125,2832.889892578125,0.0,^N225,2747.6033,2888.659912109375,-85.28662109375,0.0
1972-02-02,2863.570068359375,2863.570068359375,2863.570068359375,2863.570068359375,2863.570068359375,0.0,^N225,2775.799,2960.919921875,-87.77099609375,0.0
1972-02-09,2870.77001953125,2870.77001953125,2870.77001953125,2870.77001953125,2870.77001953125,0.0,^N225,2802.0752,3011.300048828125,-68.69482421875,0.0
1972-02-10,2871.780029296875,2871.780029296875,2871.780029296875,2871.780029296875,2871.780029296875,0.0,^N225,2804.5117,3023.64990234375,-67.268310546875,0.0
1972-02-14,2890.659912109375,2890.659912109375,2890.659912109375,2890.659912109375,2890.659912109375,0.0,^N225,2807.8032,3028.989990234375,-82.856689453125,0.0
1972-02-23,2960.919921875,2960.919921875,2960.919921875,2960.919921875,2960.919921875,0.0,^N225,2862.696,2981.179931640625,-98.223876953125,0.0
1972-02-28,3027.489990234375,3027.489990234375,3027.489990234375,3027.489990234375,3027.489990234375,0.0,^N225,2900.8684,3022.929931640625,0.0,126.62158203125
1972-03-02,3023.64990234375,3023.64990234375,3023.64990234375,3023.64990234375,3023.64990234375,0.0,^N225,2926.1733,3067.300048828125,-97.4765625,0.0
1972-03-03,3015.139892578125,3015.139892578125,3015.139892578125,3015.139892578125,3015.139892578125,0.0,^N225,2935.893,3073.22998046875,-79.246826171875,0.0
1972-03-07,3038.6201171875,3038.6201171875,3038.6201171875,3038.6201171875,3038.6201171875,0.0,^N225,2953.131,3107.409912109375,-85.489013671875,0.0
1972-03-09,3030.02001953125,3030.02001953125,3030.02001953125,3030.02001953125,3030.02001953125,0.0,^N225,2966.0867,3146.179931640625,-63.933349609375,0.0
1972-03-15,2981.179931640625,2981.179931640625,2981.179931640625,2981.179931640625,2981.179931640625,0.0,^N225,2955.3132,3187.6201171875,-25.86669921875,0.0
1972-03-16,3012.60009765625,3012.60009765625,3012.60009765625,3012.60009765625,3012.60009765625,0.0,^N225,2951.6233,3187.6201171875,-60.976806640625,0.0
1972-03-20,3022.929931640625,3022.929931640625,3022.929931640625,3022.929931640625,3022.929931640625,0.0,^N225,2951.6272,3187.6201171875,-71.302734375,0.0
1972-03-28,3107.409912109375,3107.409912109375,3107.409912109375,3107.409912109375,3107.409912109375,0.0,^N225,2998.6992,3187.6201171875,-108.710693359375,0.0
1972-03-30,3146.179931640625,3146.179931640625,3146.179931640625,3146.179931640625,3146.179931640625,0.0,^N225,3031.6187,3187.6201171875,-114.561279296875,0.0
1972-04-11,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,0.0,^N225,3133.7397,3359.409912109375,-53.88037109375,0.0
1972-04-21,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,0.0,^N225,3140.814,3408.0900878906255,-46.80615234375,0.0
1972-04-25,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,0.0,^N225,3140.478,3416.429931640625,-47.14208984375,0.0
1972-05-16,3416.429931640625,3416.429931640625,3416.429931640625,3416.429931640625,3416.429931640625,0.0,^N225,3335.6917,3650.030029296875,-80.73828125,0.0
1972-05-23,3468.110107421875,3468.110107421875,3468.110107421875,3468.110107421875,3468.110107421875,0.0,^N225,3394.5005,3647.77001953125,-73.609619140625,0.0
1972-05-24,3477.1201171875,3477.1201171875,3477.1201171875,3477.1201171875,3477.1201171875,0.0,^N225,3404.853,3640.3701171875,-72.26708984375,0.0
1972-06-08,3667.25,3667.25,3667.25,3667.25,3667.25,0.0,^N225,3618.011,3670.81005859375,-49.239013671875,0.0
1972-06-21,3716.409912109375,3716.409912109375,3716.409912109375,3716.409912109375,3716.409912109375,0.0,^N225,3662.522,3707.3701171875,0.0,53.887939453125
1972-06-28,3611.31005859375,3611.31005859375,3611.31005859375,3611.31005859375,3611.31005859375,0.0,^N225,3590.6577,3760.72998046875,-20.65234375,0.0
1972-07-04,3722.77001953125,3722.77001953125,3722.77001953125,3722.77001953125,3722.77001953125,0.0,^N225,3619.758,3837.429931640625,-103.011962890625,0.0
1972-07-06,3682.719970703125,3682.719970703125,3682.719970703125,3682.719970703125,3682.719970703125,0.0,^N225,3637.1929,3867.85009765625,-45.527099609375,0.0
1972-07-07,3695.31005859375,3695.31005859375,3695.31005859375,3695.31005859375,3695.31005859375,0.0,^N225,3645.152,3913.81005859375,-50.157958984375,0.0
1972-07-14,3727.5,3727.5,3727.5,3727.5,3727.5,0.0,^N225,3682.9004,3954.389892578125,-44.599609375,0.0
1972-07-19,3760.72998046875,3760.72998046875,3760.72998046875,3760.72998046875,3760.72998046875,0.0,^N225,3695.5916,3922.280029296875,-65.138427734375,0.0
1972-07-25,3837.429931640625,3837.429931640625,3837.429931640625,3837.429931640625,3837.429931640625,0.0,^N225,3742.9463,3974.7099609375,-94.483642578125,0.0
