,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1971-12-08,2453.68994140625,2453.68994140625,2453.68994140625,2453.68994140625,2453.68994140625,0.0,^N225,2273.952,2713.739990234375,-179.738037109375,0.0
1971-12-15,2491.0,2491.0,2491.0,2491.0,2491.0,0.0,^N225,2293.126,2727.8701171875,-197.8740234375,0.0
1971-12-21,2554.02001953125,2554.02001953125,2554.02001953125,2554.02001953125,2554.02001953125,0.0,^N225,2308.3005,2769.6201171875,-245.719482421875,0.0
1971-12-27,2693.489990234375,2693.489990234375,2693.489990234375,2693.489990234375,2693.489990234375,0.0,^N225,2378.0825,2799.739990234375,-315.407470703125,0.0
1972-01-05,2727.8701171875,2727.8701171875,2727.8701171875,2727.8701171875,2727.8701171875,0.0,^N225,2511.1692,2832.889892578125,-216.700927734375,0.0
1972-01-14,2823.530029296875,2823.530029296875,2823.530029296875,2823.530029296875,2823.530029296875,0.0,^N225,2608.347,2857.2900390625,-215.18310546875,0.0
1972-01-19,2820.97998046875,2820.97998046875,2820.97998046875,2820.97998046875,2820.97998046875,0.0,^N225,2636.4878,2870.77001953125,-184.4921875,0.0
1972-01-26,2832.889892578125,2832.889892578125,2832.889892578125,2832.889892578125,2832.889892578125,0.0,^N225,2655.7761,2888.659912109375,-177.11376953125,0.0
1972-02-02,2863.570068359375,2863.570068359375,2863.570068359375,2863.570068359375,2863.570068359375,0.0,^N225,2684.267,2960.919921875,-179.302978515625,0.0
1972-02-09,2870.77001953125,2870.77001953125,2870.77001953125,2870.77001953125,2870.77001953125,0.0,^N225,2710.4885,3011.300048828125,-160.281494140625,0.0
1972-02-10,2871.780029296875,2871.780029296875,2871.780029296875,2871.780029296875,2871.780029296875,0.0,^N225,2712.9272,3023.64990234375,-158.852783203125,0.0
1972-02-14,2890.659912109375,2890.659912109375,2890.659912109375,2890.659912109375,2890.659912109375,0.0,^N225,2716.2073,3028.989990234375,-174.45263671875,0.0
1972-02-23,2960.919921875,2960.919921875,2960.919921875,2960.919921875,2960.919921875,0.0,^N225,2770.4941,2981.179931640625,-190.42578125,0.0
1972-02-28,3027.489990234375,3027.489990234375,3027.489990234375,3027.489990234375,3027.489990234375,0.0,^N225,2808.039,3022.929931640625,0.0,219.450927734375
1972-03-02,3023.64990234375,3023.64990234375,3023.64990234375,3023.64990234375,3023.64990234375,0.0,^N225,2832.912,3067.300048828125,-190.73779296875,0.0
1972-03-03,3015.139892578125,3015.139892578125,3015.139892578125,3015.139892578125,3015.139892578125,0.0,^N225,2842.4631,3073.22998046875,-172.6767578125,0.0
1972-03-07,3038.6201171875,3038.6201171875,3038.6201171875,3038.6201171875,3038.6201171875,0.0,^N225,2859.432,3107.409912109375,-179.188232421875,0.0
1972-03-09,3030.02001953125,3030.02001953125,3030.02001953125,3030.02001953125,3030.02001953125,0.0,^N225,2872.2422,3146.179931640625,-157.77783203125,0.0
1972-03-15,2981.179931640625,2981.179931640625,2981.179931640625,2981.179931640625,2981.179931640625,0.0,^N225,2861.9,3187.6201171875,-119.280029296875,0.0
1972-03-16,3012.60009765625,3012.60009765625,3012.60009765625,3012.60009765625,3012.60009765625,0.0,^N225,2858.383,3187.6201171875,-154.217041015625,0.0
1972-03-20,3022.929931640625,3022.929931640625,3022.929931640625,3022.929931640625,3022.929931640625,0.0,^N225,2858.6472,3187.6201171875,-164.28271484375,0.0
1972-03-28,3107.409912109375,3107.409912109375,3107.409912109375,3107.409912109375,3107.409912109375,0.0,^N225,2905.349,3187.6201171875,-202.060791015625,0.0
1972-03-30,3146.179931640625,3146.179931640625,3146.179931640625,3146.179931640625,3146.179931640625,0.0,^N225,2937.71,3187.6201171875,-208.469970703125,0.0
1972-04-11,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,0.0,^N225,3037.8645,3359.409912109375,-149.755615234375,0.0
1972-04-21,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,0.0,^N225,3045.276,3408.0900878906255,-142.34423828125,0.0
1972-04-25,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,3187.6201171875,0.0,^N225,3045.198,3416.429931640625,-142.422119140625,0.0
1972-05-16,3416.429931640625,3416.429931640625,3416.429931640625,3416.429931640625,3416.429931640625,0.0,^N225,3237.4868,3650.030029296875,-178.943115234375,0.0
1972-05-23,3468.110107421875,3468.110107421875,3468.110107421875,3468.110107421875,3468.110107421875,0.0,^N225,3295.3833,3647.77001953125,-172.726806640625,0.0
1972-05-24,3477.1201171875,3477.1201171875,3477.1201171875,3477.1201171875,3477.1201171875,0.0,^N225,3305.6743,3640.3701171875,-171.44580078125,0.0
1972-06-08,3667.25,3667.25,3667.25,3667.25,3667.25,0.0,^N225,3516.3162,3670.81005859375,-150.933837890625,0.0
1972-06-21,3716.409912109375,3716.409912109375,3716.409912109375,3716.409912109375,3716.409912109375,0.0,^N225,3561.3745,3707.3701171875,0.0,155.035400390625
1972-06-28,3611.31005859375,3611.31005859375,3611.31005859375,3611.31005859375,3611.31005859375,0.0,^N225,3491.041,3760.72998046875,-120.26904296875,0.0
1972-07-04,3722.77001953125,3722.77001953125,3722.77001953125,3722.77001953125,3722.77001953125,0.0,^N225,3520.268,3837.429931640625,-202.501953125,0.0
1972-07-06,3682.719970703125,3682.719970703125,3682.719970703125,3682.719970703125,3682.719970703125,0.0,^N225,3537.5237,3867.85009765625,-145.1962890625,0.0
1972-07-07,3695.31005859375,3695.31005859375,3695.31005859375,3695.31005859375,3695.31005859375,0.0,^N225,3545.3184,3913.81005859375,-149.99169921875,0.0
1972-07-14,3727.5,3727.5,3727.5,3727.5,3727.5,0.0,^N225,3582.0588,3954.389892578125,-145.441162109375,0.0
1972-07-19,3760.72998046875,3760.72998046875,3760.72998046875,3760.72998046875,3760.72998046875,0.0,^N225,3594.435,3922.280029296875,-166.294921875,0.0
1972-07-25,3837.429931640625,3837.429931640625,3837.429931640625,3837.429931640625,3837.429931640625,0.0,^N225,3641.0957,3974.7099609375,-196.334228515625,0.0
1972-08-11,3929.800048828125,3929.800048828125,3929.800048828125,3929.800048828125,3929.800048828125,0.0,^N225,3819.2295,4090.389892578125,-110.570556640625,0.0
1972-09-13,4190.97021484375,4190.97021484375,4190.97021484375,4190.97021484375,4190.97021484375,0.0,^N225,4055.9226,4424.2998046875,-135.047607421875,0.0
1972-09-27,4251.2900390625,4251.2900390625,4251.2900390625,4251.2900390625,4251.2900390625,0.0,^N225,4122.6978,4444.31982421875,-128.59228515625,0.0
1972-10-03,4363.3798828125,4363.3798828125,4363.3798828125,4363.3798828125,4363.3798828125,0.0,^N225,4196.228,4424.339843750001,-167.15185546875,0.0
1972-10-17,4401.080078125,4401.080078125,4401.080078125,4401.080078125,4401.080078125,0.0,^N225,4328.827,4538.830078125001,-72.2529296875,0.0
1972-10-24,4424.33984375,4424.33984375,4424.33984375,4424.33984375,4424.33984375,0.0,^N225,4326.3755,4555.009765625,-97.96435546875,0.0
1972-10-25,4442.419921875,4442.419921875,4442.419921875,4442.419921875,4442.419921875,0.0,^N225,4327.6436,4602.77978515625,-114.7763671875,0.0
1972-10-26,4439.2001953125,4439.2001953125,4439.2001953125,4439.2001953125,4439.2001953125,0.0,^N225,4330.37,4589.25,-108.830078125,0.0
1972-10-30,4522.18017578125,4522.18017578125,4522.18017578125,4522.18017578125,4522.18017578125,0.0,^N225,4347.274,4591.06982421875,-174.90625,0.0
1972-10-31,4537.990234375,4537.990234375,4537.990234375,4537.990234375,4537.990234375,0.0,^N225,4363.802,4618.270019531251,-174.1884765625,0.0
1972-11-01,4541.77001953125,4541.77001953125,4541.77001953125,4541.77001953125,4541.77001953125,0.0,^N225,4381.5884,4667.7099609375,-160.181640625,0.0
1972-11-10,4540.10009765625,4540.10009765625,4540.10009765625,4540.10009765625,4540.10009765625,0.0,^N225,4447.1,4781.47998046875,-93.0,0.0
1972-11-17,4585.91015625,4585.91015625,4585.91015625,4585.91015625,4585.91015625,0.0,^N225,4482.643,4862.39990234375,-103.26708984375,0.0
1972-11-20,4591.06982421875,4591.06982421875,4591.06982421875,4591.06982421875,4591.06982421875,0.0,^N225,4488.8354,4859.39990234375,-102.234375,0.0
1972-11-30,4868.9599609375,4868.9599609375,4868.9599609375,4868.9599609375,4868.9599609375,0.0,^N225,4660.369,4965.0498046875,-208.5908203125,0.0
1972-12-01,4781.47998046875,4781.47998046875,4781.47998046875,4781.47998046875,4781.47998046875,0.0,^N225,4685.2217,5025.5400390625,-96.25830078125,0.0
1972-12-15,4909.240234375,4909.240234375,4909.240234375,4909.240234375,4909.240234375,0.0,^N225,4796.374,5253.18017578125,-112.8662109375,0.0
1972-12-19,4920.83984375,4920.83984375,4920.83984375,4920.83984375,4920.83984375,0.0,^N225,4817.337,5278.100097656251,-103.5029296875,0.0
1972-12-22,5025.5400390625,5025.5400390625,5025.5400390625,5025.5400390625,5025.5400390625,0.0,^N225,4849.6426,5251.669921875,-175.8974609375,0.0
1972-12-26,5106.7099609375,5106.7099609375,5106.7099609375,5106.7099609375,5106.7099609375,0.0,^N225,4878.5586,5188.39990234375,-228.1513671875,0.0
1972-12-28,5207.93994140625,5207.93994140625,5207.93994140625,5207.93994140625,5207.93994140625,0.0,^N225,4962.4517,5188.91015625,0.0,245.48828125
1973-01-09,5278.10009765625,5278.10009765625,5278.10009765625,5278.10009765625,5278.10009765625,0.0,^N225,5145.178,5232.0,0.0,132.921875
1973-01-16,5188.39990234375,5188.39990234375,5188.39990234375,5188.39990234375,5188.39990234375,0.0,^N225,5182.51,4891.339843749999,0.0,5.89013671875
1973-01-18,5188.91015625,5188.91015625,5188.91015625,5188.91015625,5188.91015625,0.0,^N225,5176.249,4903.14013671875,0.0,12.6611328125
1973-01-19,5230.8701171875,5230.8701171875,5230.8701171875,5230.8701171875,5230.8701171875,0.0,^N225,5172.896,4843.540039062501,0.0,57.97412109375
1973-01-26,5256.81982421875,5256.81982421875,5256.81982421875,5256.81982421875,5256.81982421875,0.0,^N225,5211.566,5187.2998046875,0.0,45.25390625
1973-01-29,5349.509765625,5349.509765625,5349.509765625,5349.509765625,5349.509765625,0.0,^N225,5223.8833,5277.740234375,0.0,125.62646484375
1973-02-14,4984.8798828125,4984.8798828125,4984.8798828125,4984.8798828125,4984.8798828125,0.0,^N225,4862.3726,4950.759765625001,0.0,122.50732421875
1973-02-16,5187.2998046875,5187.2998046875,5187.2998046875,5187.2998046875,5187.2998046875,0.0,^N225,4908.2,4987.43017578125,0.0,279.099609375
1973-02-19,5277.740234375,5277.740234375,5277.740234375,5277.740234375,5277.740234375,0.0,^N225,4954.76,5003.5498046875,0.0,322.98046875
1973-02-23,5215.02978515625,5215.02978515625,5215.02978515625,5215.02978515625,5215.02978515625,0.0,^N225,5136.016,5095.2998046875,0.0,79.013671875
1973-02-27,5194.8798828125,5194.8798828125,5194.8798828125,5194.8798828125,5194.8798828125,0.0,^N225,5149.1733,5131.009765625,0.0,45.70654296875
1973-03-06,4888.8798828125,4888.8798828125,4888.8798828125,4888.8798828125,4888.8798828125,0.0,^N225,5020.239,5081.990234375,131.35888671875,0.0
1973-03-20,5131.009765625,5131.009765625,5131.009765625,5131.009765625,5131.009765625,0.0,^N225,5003.303,4915.9599609375,0.0,127.70654296875
1973-03-27,5081.990234375,5081.990234375,5081.990234375,5081.990234375,5081.990234375,0.0,^N225,5022.1597,4599.91015625,0.0,59.83056640625
1973-03-28,5116.7900390625,5116.7900390625,5116.7900390625,5116.7900390625,5116.7900390625,0.0,^N225,5024.9883,4735.5498046875,0.0,91.8017578125
1973-04-04,5090.169921875,5090.169921875,5090.169921875,5090.169921875,5090.169921875,0.0,^N225,5083.8174,4374.77001953125,0.0,6.3525390625
1973-04-16,4539.39990234375,4539.39990234375,4539.39990234375,4539.39990234375,4539.39990234375,0.0,^N225,4920.5537,4671.06982421875,381.15380859375,0.0
1973-04-23,4495.18017578125,4495.18017578125,4495.18017578125,4495.18017578125,4495.18017578125,0.0,^N225,4646.78,4767.85009765625,151.599609375,0.0
1973-04-26,4499.39013671875,4499.39013671875,4499.39013671875,4499.39013671875,4499.39013671875,0.0,^N225,4485.1523,4740.169921875,-14.23779296875,0.0
1973-05-17,4740.169921875,4740.169921875,4740.169921875,4740.169921875,4740.169921875,0.0,^N225,4618.494,4623.72021484375,0.0,121.67578125
1973-05-18,4774.9501953125,4774.9501953125,4774.9501953125,4774.9501953125,4774.9501953125,0.0,^N225,4635.685,4625.7900390625,0.0,139.26513671875
1973-05-21,4667.5400390625,4667.5400390625,4667.5400390625,4667.5400390625,4667.5400390625,0.0,^N225,4640.5396,4606.10009765625,0.0,27.00048828125
1973-06-01,4546.740234375,4546.740234375,4546.740234375,4546.740234375,4546.740234375,0.0,^N225,4532.9175,4668.85986328125,-13.82275390625,0.0
1973-06-05,4542.580078125,4542.580078125,4542.580078125,4542.580078125,4542.580078125,0.0,^N225,4495.7686,4637.77001953125,-46.8115234375,0.0
1973-06-07,4623.72021484375,4623.72021484375,4623.72021484375,4623.72021484375,4623.72021484375,0.0,^N225,4489.186,4681.3701171875,-134.5341796875,0.0
1973-06-11,4606.10009765625,4606.10009765625,4606.10009765625,4606.10009765625,4606.10009765625,0.0,^N225,4500.1743,4688.77001953125,-105.92578125,0.0
1973-06-14,4587.8701171875,4587.8701171875,4587.8701171875,4587.8701171875,4587.8701171875,0.0,^N225,4506.711,4748.4501953125,-81.1591796875,0.0
1973-06-15,4581.9501953125,4581.9501953125,4581.9501953125,4581.9501953125,4581.9501953125,0.0,^N225,4506.631,4754.2001953125,-75.3193359375,0.0
1973-06-26,4637.77001953125,4637.77001953125,4637.77001953125,4637.77001953125,4637.77001953125,0.0,^N225,4528.577,4972.9599609375,-109.19287109375,0.0
1973-07-13,4943.5,4943.5,4943.5,4943.5,4943.5,0.0,^N225,4738.013,4983.9599609375,-205.48681640625,0.0
1973-07-18,4962.56005859375,4962.56005859375,4962.56005859375,4962.56005859375,4962.56005859375,0.0,^N225,4825.251,4972.14013671875,-137.30908203125,0.0
1973-08-03,4983.9599609375,4983.9599609375,4983.9599609375,4983.9599609375,4983.9599609375,0.0,^N225,4973.6743,4828.06982421875,0.0,10.28564453125
1973-08-13,4908.27978515625,4908.27978515625,4908.27978515625,4908.27978515625,4908.27978515625,0.0,^N225,4898.928,4838.25,0.0,9.3515625
1973-09-21,4393.419921875,4393.419921875,4393.419921875,4393.419921875,4393.419921875,0.0,^N225,4490.3647,4452.60009765625,96.94482421875,0.0
1973-09-26,4515.3798828125,4515.3798828125,4515.3798828125,4515.3798828125,4515.3798828125,0.0,^N225,4439.4873,4482.830078125,0.0,75.892578125
1973-10-01,4617.330078125,4617.330078125,4617.330078125,4617.330078125,4617.330078125,0.0,^N225,4458.289,4549.5,0.0,159.041015625
1973-10-23,4595.5400390625,4595.5400390625,4595.5400390625,4595.5400390625,4595.5400390625,0.0,^N225,4429.878,4428.39013671875,0.0,165.662109375
1973-10-25,4667.10986328125,4667.10986328125,4667.10986328125,4667.10986328125,4667.10986328125,0.0,^N225,4475.154,4444.870117187501,0.0,191.9560546875
1973-10-26,4628.580078125,4628.580078125,4628.580078125,4628.580078125,4628.580078125,0.0,^N225,4495.1914,4388.10009765625,0.0,133.388671875
1973-11-09,4649.0,4649.0,4649.0,4649.0,4649.0,0.0,^N225,4570.568,4641.83984375,0.0,78.43212890625
1973-11-14,4473.75,4473.75,4473.75,4473.75,4473.75,0.0,^N225,4498.9873,4434.14990234375,0.0,-25.2373046875
1973-11-15,4444.8701171875,4444.8701171875,4444.8701171875,4444.8701171875,4444.8701171875,0.0,^N225,4469.229,4335.290039062501,0.0,-24.35888671875
1973-11-27,4288.75,4288.75,4288.75,4288.75,4288.75,0.0,^N225,4295.698,3958.570068359375,0.0,-6.9482421875
1973-11-29,4411.43994140625,4411.43994140625,4411.43994140625,4411.43994140625,4411.43994140625,0.0,^N225,4273.098,4165.22998046875,0.0,138.341796875
