,adjclose_1
2019-10-15,22375.324
2019-10-16,22433.477
2019-10-17,22512.543
2019-10-18,22604.566
2019-10-21,22699.76
2019-10-23,22795.486
2019-10-24,22893.309
2019-10-25,22988.672
2019-10-28,23080.94
2019-10-29,23174.16
2019-10-30,23261.74
2019-10-31,23339.629
2019-11-01,23398.91
2019-11-05,23465.803
2019-11-06,23537.19
2019-11-07,23607.494
2019-11-08,23682.613
2019-11-11,23750.732
2019-11-12,23813.62
2019-11-13,23866.254
2019-11-14,23903.506
2019-11-15,23929.049
2019-11-18,23949.977
2019-11-19,23966.178
2019-11-20,23972.102
2019-11-21,23961.348
2019-11-22,23944.842
2019-11-25,23934.816
2019-11-26,23941.637
2019-11-27,23955.996
2019-11-28,23972.982
2019-11-29,23989.412
2019-12-02,24009.02
2019-12-03,24022.902
2019-12-04,24023.686
2019-12-05,24023.77
2019-12-06,24025.916
2019-12-09,24034.373
2019-12-10,24043.654
2019-12-11,24053.713
2019-12-12,24064.584
2019-12-13,24105.043
2019-12-16,24159.51
2019-12-17,24225.729
2019-12-18,24292.443
2019-12-19,24350.273
2019-12-20,24397.658
2019-12-23,24434.242
2019-12-24,24459.99
2019-12-25,24475.754
2019-12-26,24488.549
2019-12-27,24501.094
2019-12-30,24504.262
2020-01-06,24481.824
2020-01-07,24451.086
2020-01-08,24403.676
2020-01-09,24368.592
2020-01-10,24353.09
2020-01-14,24361.285
2020-01-15,24380.844
2020-01-16,24407.16
2020-01-17,24442.598
2020-01-20,24481.303
2020-01-21,24514.504
2020-01-22,24542.363
2020-01-23,24560.045
2020-01-24,24568.727
2020-01-27,24551.271
2020-01-28,24506.783
2020-01-29,24451.979
2020-01-30,24383.941
2020-01-31,24317.76
2020-02-03,24240.625
2020-02-04,24162.97
2020-02-05,24105.424
2020-02-06,24089.93
2020-02-07,24103.63
2020-02-10,24127.533
2020-02-12,24163.348
2020-02-13,24205.936
2020-02-14,24243.422
2020-02-17,24263.576
2020-02-18,24261.137
2020-02-19,24248.215
2020-02-20,24239.996
2020-02-21,24229.576
2020-02-25,24185.02
2020-02-26,24101.053
2020-02-27,23980.35
2020-02-28,23804.766
2020-03-02,23593.596
2020-03-03,23374.658
2020-03-04,23147.215
2020-03-05,22939.389
2020-03-06,22735.324
2020-03-09,22503.322
2020-03-10,22242.713
2020-03-11,21973.498
2020-03-12,21671.986
2020-03-13,21308.764
2020-03-16,20897.844
2020-03-17,20461.025
2020-03-18,20026.947
2020-03-19,19607.463
2020-03-23,19217.668
2020-03-24,18912.596
2020-03-25,18751.383
2020-03-26,18686.932
2020-03-27,18708.68
2020-03-30,18770.45
2020-03-31,18861.326
2020-04-01,18926.857
2020-04-02,18949.545
2020-04-03,18938.13
2020-04-06,18926.633
2020-04-07,18948.52
2020-04-08,19007.816
2020-04-09,19096.633
2020-04-10,19208.154
2020-04-13,19314.398
2020-04-14,19426.213
2020-04-15,19544.408
2020-04-16,19645.41
2020-04-17,19753.973
2020-04-20,19857.285
2020-04-21,19937.064
2020-04-22,19981.273
2020-04-23,20013.564
2020-04-24,20034.574
2020-04-27,20064.246
2020-04-28,20104.73
2020-04-30,20176.748
2020-05-01,20243.285
2020-05-07,20292.887
2020-05-08,20351.205
2020-05-11,20428.834
2020-05-12,20514.996
2020-05-13,20595.258
2020-05-14,20657.348
2020-05-15,20704.355
2020-05-18,20742.018
2020-05-19,20793.402
2020-05-20,20852.78
2020-05-21,20916.656
2020-05-22,20974.412
2020-05-25,21034.242
2020-05-26,21118.34
2020-05-27,21226.953
2020-05-28,21369.898
2020-05-29,21532.623
2020-06-01,21699.625
2020-06-02,21873.406
2020-06-03,22062.518
2020-06-04,22257.035
2020-06-05,22445.168
2020-06-08,22639.982
2020-06-09,22825.402
2020-06-10,22991.715
2020-06-11,23120.312
2020-06-12,23191.951
2020-06-15,23200.797
2020-06-16,23192.408
2020-06-17,23179.543
2020-06-18,23159.291
2020-06-19,23146.725
2020-06-22,23134.938
2020-06-23,23124.564
2020-06-24,23126.18
2020-06-25,23123.902
2020-06-26,23127.092
2020-06-29,23116.006
2020-06-30,23106.346
2020-07-01,23091.006
2020-07-02,23071.693
2020-07-03,23053.25
2020-07-06,23051.738
2020-07-07,23067.066
2020-07-08,23087.213
2020-07-09,23110.121
2020-07-10,23128.398
2020-07-13,23155.371
2020-07-14,23182.006
2020-07-15,23221.973
2020-07-16,23267.566
2020-07-17,23306.818
2020-07-20,23337.5
2020-07-21,23369.852
2020-07-22,23398.123
2020-07-27,23414.201
2020-07-28,23425.686
2020-07-29,23422.01
2020-07-30,23405.531
2020-07-31,23361.678
2020-08-03,23304.51
2020-08-04,23262.0
2020-08-05,23230.13
2020-08-06,23205.629
2020-08-07,23182.44
2020-08-11,23178.996
2020-08-12,23195.094
2020-08-13,23243.205
2020-08-14,23312.402
2020-08-17,23383.928
2020-08-18,23449.863
2020-08-19,23508.256
2020-08-20,23553.17
2020-08-21,23589.271
2020-08-24,23614.764
2020-08-25,23652.846
2020-08-26,23694.05
2020-08-27,23734.72
2020-08-28,23764.451
2020-08-31,23792.037
2020-09-01,23811.578
2020-09-02,23829.764
2020-09-03,23859.578
2020-09-04,23881.352
2020-09-07,23893.686
2020-09-08,23903.662
2020-09-09,23902.438
2020-09-10,23901.922
2020-09-11,23906.723
2020-09-14,23924.848
2020-09-15,23947.377
2020-09-16,23972.992
2020-09-17,23994.365
2020-09-18,24013.064
2020-09-23,24024.875
2020-09-24,24023.332
2020-09-25,24016.555
2020-09-28,24018.432
2020-09-29,24026.959
2020-09-30,24034.225
2020-10-02,24030.762
2020-10-05,24025.135
2020-10-06,24023.635
2020-10-07,24023.0
2020-10-08,24034.93
2020-10-09,24057.916
2020-10-12,24082.395
2020-10-13,24108.928
2020-10-14,24136.035
2020-10-15,24158.084
2020-10-16,24172.084
2020-10-19,24188.268
2020-10-20,24203.928
2020-10-21,24221.865
2020-10-22,24232.459
2020-10-23,24239.623
2020-10-26,24242.857
2020-10-27,24238.855
2020-10-28,24231.357
2020-10-29,24214.625
2020-10-30,24186.389
2020-11-02,24156.123
2020-11-04,24147.654
2020-11-05,24168.775
2020-11-06,24221.143
2020-11-09,24316.223
2020-11-10,24453.645
2020-11-11,24620.957
2020-11-12,24805.758
2020-11-13,24986.682
2020-11-16,25175.973
2020-11-17,25369.906
2020-11-18,25545.332
2020-11-19,25691.672
2020-11-20,25804.332
2020-11-24,25917.355
2020-11-25,26043.12
2020-11-26,26169.047
2020-11-27,26297.994
2020-11-30,26428.605
2020-12-01,26552.266
2020-12-02,26669.38
2020-12-03,26774.445
2020-12-04,26862.72
2020-12-07,26933.422
2020-12-08,26977.1
2020-12-09,27013.246
2020-12-10,27046.41
2020-12-11,27074.287
2020-12-14,27098.479
2020-12-15,27116.793
2020-12-16,27135.896
2020-12-17,27154.184
2020-12-18,27172.066
2020-12-21,27185.852
2020-12-22,27184.932
2020-12-23,27175.13
2020-12-24,27166.566
2020-12-25,27159.102
2020-12-28,27159.629
2020-12-29,27190.31
