,adjclose_1
2015-12-02,16006.387
2015-12-03,16021.106
2015-12-04,15995.237
2015-12-07,15979.728
2015-12-08,15955.27
2015-12-09,15903.471
2015-12-10,15821.535
2015-12-11,15725.235
2015-12-14,15608.161
2015-12-15,15485.181
2015-12-16,15394.825
2015-12-17,15367.749
2015-12-18,15346.294
2015-12-21,15295.615
2015-12-22,15249.0
2015-12-24,15217.941
2015-12-25,15192.123
2015-12-28,15187.541
2015-12-29,15206.301
2015-12-30,15252.96
2016-01-04,15256.945
2016-01-05,15217.521
2016-01-06,15144.257
2016-01-07,15020.774
2016-01-08,14851.148
2016-01-12,14642.438
2016-01-13,14470.432
2016-01-14,14292.805
2016-01-15,14144.391
2016-01-18,13987.233
2016-01-19,13856.217
2016-01-20,13721.406
2016-01-21,13541.655
2016-01-22,13404.156
2016-01-25,13356.106
2016-01-26,13331.665
2016-01-27,13355.336
2016-01-28,13406.076
2016-01-29,13429.576
2016-02-01,13487.242
2016-02-02,13560.1
2016-02-03,13577.777
2016-02-04,13534.605
2016-02-05,13426.422
2016-02-08,13320.156
2016-02-09,13174.081
2016-02-10,12955.28
2016-02-12,12629.998
2016-02-15,12370.301
2016-02-16,12213.859
2016-02-17,12129.59
2016-02-18,12131.526
2016-02-19,12169.238
2016-02-22,12242.041
2016-02-23,12340.707
2016-02-24,12422.972
2016-02-25,12505.683
2016-02-26,12610.057
2016-02-29,12702.129
2016-03-01,12763.211
2016-03-02,12852.862
2016-03-03,12956.926
2016-03-04,13069.437
2016-03-07,13179.689
2016-03-08,13250.897
2016-03-09,13284.469
2016-03-10,13326.269
2016-03-11,13345.493
2016-03-14,13408.59
2016-03-15,13483.394
2016-03-16,13548.484
2016-03-17,13597.903
2016-03-18,13608.376
2016-03-22,13625.628
2016-03-23,13663.427
2016-03-24,13688.367
2016-03-25,13712.103
2016-03-28,13747.933
2016-03-29,13784.5205
2016-03-30,13807.02
2016-03-31,13801.052
2016-04-01,13724.867
2016-04-04,13601.502
2016-04-05,13441.407
2016-04-06,13268.304
2016-04-07,13114.169
2016-04-08,12975.488
2016-04-11,12871.881
2016-04-12,12808.504
2016-04-13,12812.102
2016-04-14,12889.633
2016-04-15,13010.227
2016-04-18,13096.689
2016-04-19,13190.069
2016-04-20,13300.183
2016-04-21,13425.589
2016-04-22,13528.149
2016-04-25,13628.717
2016-04-26,13701.173
2016-04-27,13758.63
2016-04-28,13745.995
2016-05-02,13625.224
2016-05-06,13472.282
2016-05-09,13345.1
2016-05-10,13254.998
2016-05-11,13225.381
2016-05-12,13220.912
2016-05-13,13226.243
2016-05-16,13238.923
2016-05-17,13274.302
2016-05-18,13306.691
2016-05-19,13346.973
2016-05-20,13387.737
2016-05-23,13424.326
2016-05-24,13454.698
2016-05-25,13504.768
2016-05-26,13564.028
2016-05-27,13625.263
2016-05-30,13701.292
2016-05-31,13768.566
2016-06-01,13815.684
2016-06-02,13808.566
2016-06-03,13782.347
2016-06-06,13731.282
2016-06-07,13696.509
2016-06-08,13684.762
2016-06-09,13681.069
2016-06-10,13657.352
2016-06-13,13591.135
2016-06-14,13486.658
2016-06-15,13368.249
2016-06-16,13227.844
2016-06-17,13086.052
2016-06-20,12996.677
2016-06-21,12958.017
2016-06-22,12961.97
2016-06-23,12999.471
2016-06-24,12940.149
2016-06-27,12821.184
2016-06-28,12679.652
2016-06-29,12584.437
2016-06-30,12538.368
2016-07-01,12537.605
2016-07-04,12567.118
2016-07-05,12612.322
2016-07-06,12614.686
2016-07-07,12601.964
2016-07-08,12575.978
2016-07-11,12578.3545
2016-07-12,12624.478
2016-07-13,12698.336
2016-07-14,12793.379
2016-07-15,12892.175
2016-07-19,13009.065
2016-07-20,13127.765
2016-07-21,13250.431
2016-07-22,13353.017
2016-07-25,13442.468
2016-07-26,13486.095
2016-07-27,13511.178
2016-07-28,13520.069
2016-07-29,13471.407
2016-08-01,13415.065
2016-08-02,13368.366
2016-08-03,13298.157
2016-08-04,13222.108
2016-08-05,13176.096
2016-08-08,13176.68
2016-08-09,13220.631
2016-08-10,13291.121
2016-08-12,13383.989
2016-08-15,13491.254
2016-08-16,13575.644
2016-08-17,13632.081
2016-08-18,13653.536
2016-08-19,13652.936
2016-08-22,13656.4
2016-08-23,13655.317
2016-08-24,13663.764
2016-08-25,13676.731
2016-08-26,13672.467
2016-08-29,13684.238
2016-08-30,13706.91
2016-08-31,13730.811
2016-09-01,13755.772
2016-09-02,13781.74
2016-09-05,13818.3545
2016-09-06,13859.112
2016-09-07,13880.406
2016-09-08,13892.738
2016-09-09,13898.685
2016-09-12,13877.93
2016-09-13,13856.197
2016-09-14,13822.99
2016-09-15,13769.104
2016-09-16,13711.186
2016-09-20,13658.22
2016-09-21,13602.371
2016-09-23,13574.707
2016-09-26,13562.85
2016-09-27,13534.387
2016-09-28,13509.5
2016-09-29,13508.31
2016-09-30,13498.82
2016-10-03,13510.416
2016-10-04,13544.588
2016-10-05,13592.623
2016-10-06,13655.692
2016-10-07,13717.635
2016-10-11,13782.042
2016-10-12,13825.797
2016-10-13,13853.41
2016-10-14,13865.721
2016-10-17,13883.028
2016-10-18,13903.6875
2016-10-19,13929.911
2016-10-20,13965.844
2016-10-21,14010.485
2016-10-24,14061.593
2016-10-25,14116.558
2016-10-26,14170.9
2016-10-27,14214.654
2016-10-28,14233.601
2016-10-31,14227.585
2016-11-01,14219.618
2016-11-02,14185.195
2016-11-04,14114.706
2016-11-07,14064.265
2016-11-08,14042.689
2016-11-09,13932.753
2016-11-10,13811.215
2016-11-11,13730.471
2016-11-14,13709.014
2016-11-15,13728.086
2016-11-16,13772.563
2016-11-17,13833.123
2016-11-18,13912.943
2016-11-21,14012.623
2016-11-22,14125.527
2016-11-24,14248.436
2016-11-25,14360.595
2016-11-28,14452.864
2016-11-29,14530.766
2016-11-30,14585.0
2016-12-01,14633.07
2016-12-02,14647.792
2016-12-05,14652.136
2016-12-06,14656.266
2016-12-07,14667.748
2016-12-08,14692.505
2016-12-09,14728.415
2016-12-12,14785.867
2016-12-13,14863.023
2016-12-14,14957.217
2016-12-15,15051.348
2016-12-16,15146.82
2016-12-19,15244.11
2016-12-20,15339.7
2016-12-21,15427.314
2016-12-22,15498.843
2016-12-26,15568.379
2016-12-27,15625.33
2016-12-28,15682.636
2016-12-29,15688.583
2016-12-30,15665.301
2017-01-04,15650.033
2017-01-05,15654.667
2017-01-06,15660.896
2017-01-10,15663.338
2017-01-11,15664.902
2017-01-12,15650.906
2017-01-13,15635.327
2017-01-16,15614.1455
2017-01-17,15571.327
2017-01-18,15513.074
2017-01-19,15459.833
2017-01-20,15428.963
2017-01-23,15397.755
2017-01-24,15358.415
2017-01-25,15345.009
2017-01-26,15364.116
2017-01-27,15410.101
2017-01-30,15467.609
2017-01-31,15491.499
2017-02-01,15489.423
2017-02-02,15470.888
2017-02-03,15437.147
2017-02-06,15411.212
2017-02-07,15387.896
2017-02-08,15380.489
2017-02-09,15371.429
2017-02-10,15389.665
2017-02-13,15443.556
2017-02-14,15489.295
2017-02-15,15531.602
2017-02-16,15558.738
2017-02-17,15559.167
2017-02-20,15559.114
2017-02-21,15575.49
2017-02-22,15585.883
2017-02-23,15589.14
2017-02-24,15577.947
2017-02-27,15550.557
2017-02-28,15524.39
2017-03-01,15514.198
2017-03-02,15536.947
2017-03-03,15573.618
2017-03-06,15613.887
2017-03-07,15649.087
2017-03-08,15671.886
2017-03-09,15693.092
2017-03-10,15712.574
2017-03-13,15751.614
2017-03-14,15790.529
2017-03-15,15818.923
2017-03-16,15834.796
2017-03-17,15834.6
2017-03-21,15827.939
2017-03-22,15777.918
2017-03-23,15711.744
2017-03-24,15655.226
2017-03-27,15593.631
2017-03-28,15554.768
2017-03-29,15538.507
2017-03-30,15523.973
2017-03-31,15495.822
2017-04-03,15461.1045
2017-04-04,15408.049
2017-04-05,15361.999
2017-04-06,15303.065
2017-04-07,15234.577
2017-04-10,15197.385
2017-04-11,15178.508
2017-04-12,15153.881
2017-04-13,15113.442
2017-04-14,15119.185
2017-04-17,15153.392
2017-04-18,15191.3125
2017-04-19,15207.211
2017-04-20,15212.6875
2017-04-21,15223.879
2017-04-24,15266.091
2017-04-25,15320.769
2017-04-26,15391.184
2017-04-27,15461.192
2017-04-28,15518.7
2017-05-01,15567.526
2017-05-02,15619.997
2017-05-08,15693.425
2017-05-09,15777.413
2017-05-10,15855.469
2017-05-11,15921.461
2017-05-12,15965.352
2017-05-15,15986.624
2017-05-16,16004.599
2017-05-17,16010.809
2017-05-18,15979.877
2017-05-19,15944.366
2017-05-22,15935.757
2017-05-23,15942.411
2017-05-24,15964.152
2017-05-25,15997.091
2017-05-26,16033.2295
2017-05-29,16070.444
2017-05-30,16103.212
2017-05-31,16111.46
2017-06-01,16123.543
2017-06-02,16146.904
2017-06-05,16190.215
2017-06-06,16227.801
2017-06-07,16251.894
2017-06-08,16258.49
2017-06-09,16247.464
2017-06-12,16227.034
2017-06-13,16209.242
2017-06-14,16203.774
2017-06-15,16193.502
2017-06-16,16181.345
2017-06-19,16193.642
2017-06-20,16236.11
2017-06-21,16281.721
2017-06-22,16326.275
2017-06-23,16367.89
2017-06-26,16408.676
2017-06-27,16448.137
2017-06-28,16466.244
2017-06-29,16474.615
2017-06-30,16453.518
2017-07-03,16435.525
2017-07-04,16421.22
2017-07-05,16404.957
2017-07-06,16391.389
2017-07-07,16371.384
2017-07-10,16369.714
2017-07-11,16387.469
2017-07-12,16410.764
2017-07-13,16433.521
2017-07-18,16441.799
2017-07-19,16443.244
2017-07-20,16452.307
2017-07-21,16466.047
2017-07-24,16467.174
2017-07-25,16468.293
2017-07-26,16474.11
2017-07-27,16479.541
2017-07-28,16468.625
2017-07-31,16430.045
2017-08-01,16388.361
2017-08-02,16365.547
2017-08-03,16354.781
2017-08-04,16349.887
2017-08-07,16361.938
2017-08-08,16378.115
2017-08-09,16366.895
2017-08-10,16336.53
2017-08-11,16258.961
2017-08-14,16202.953
2017-08-15,16181.289
2017-08-16,16186.293
2017-08-17,16201.065
2017-08-18,16189.367
2017-08-21,16167.903
2017-08-22,16142.406
2017-08-23,16125.665
2017-08-24,16105.927
2017-08-25,16094.76
2017-08-28,16094.816
2017-08-29,16085.664
2017-08-30,16081.966
2017-08-31,16089.795
2017-09-01,16112.48
2017-09-04,16129.972
2017-09-05,16132.238
2017-09-06,16110.429
2017-09-07,16090.37
2017-09-08,16052.258
2017-09-11,16036.655
2017-09-12,16055.277
2017-09-13,16099.856
2017-09-14,16146.126
