,adjclose_1
2019-10-30,22783.04
2019-10-31,22852.426
2019-11-01,22906.225
2019-11-05,22965.732
2019-11-06,23031.738
2019-11-07,23097.98
2019-11-08,23168.219
2019-11-11,23234.39
2019-11-12,23296.459
2019-11-13,23349.605
2019-11-14,23387.172
2019-11-15,23413.207
2019-11-18,23436.193
2019-11-19,23454.57
2019-11-20,23462.582
2019-11-21,23454.78
2019-11-22,23441.963
2019-11-25,23436.074
2019-11-26,23441.855
2019-11-27,23456.258
2019-11-28,23474.287
2019-11-29,23491.994
2019-12-02,23512.346
2019-12-03,23525.318
2019-12-04,23525.281
2019-12-05,23524.115
2019-12-06,23525.383
2019-12-09,23533.496
2019-12-10,23542.102
2019-12-11,23550.443
2019-12-12,23559.707
2019-12-13,23591.3
2019-12-16,23639.486
2019-12-17,23699.428
2019-12-18,23760.027
2019-12-19,23813.588
2019-12-20,23857.078
2019-12-23,23893.367
2019-12-24,23921.33
2019-12-25,23941.303
2019-12-26,23958.076
2019-12-27,23973.975
2019-12-30,23980.318
2020-01-06,23958.25
2020-01-07,23927.697
2020-01-08,23880.064
2020-01-09,23845.693
2020-01-10,23831.031
2020-01-14,23837.924
2020-01-15,23855.35
2020-01-16,23879.139
2020-01-17,23911.516
2020-01-20,23948.836
2020-01-21,23981.973
2020-01-22,24009.287
2020-01-23,24025.988
2020-01-24,24034.795
2020-01-27,24017.295
2020-01-28,23973.371
2020-01-29,23921.682
2020-01-30,23858.229
2020-01-31,23795.328
2020-02-03,23721.316
2020-02-04,23647.148
2020-02-05,23592.752
2020-02-06,23575.78
2020-02-07,23587.816
2020-02-10,23609.72
2020-02-12,23641.395
2020-02-13,23680.08
2020-02-14,23713.764
2020-02-17,23732.959
2020-02-18,23732.023
2020-02-19,23721.66
2020-02-20,23717.062
2020-02-21,23709.615
2020-02-25,23665.982
2020-02-26,23582.85
2020-02-27,23464.799
2020-02-28,23291.25
2020-03-02,23085.24
2020-03-03,22878.516
2020-03-04,22665.623
2020-03-05,22473.922
