,adjclose_1
2015-12-02,19074.113
2015-12-03,19090.254
2015-12-04,19062.084
2015-12-07,19041.594
2015-12-08,19009.723
2015-12-09,18949.975
2015-12-10,18857.736
2015-12-11,18757.164
2015-12-14,18637.484
2015-12-15,18511.88
2015-12-16,18421.95
2015-12-17,18401.969
2015-12-18,18393.914
2015-12-21,18357.17
2015-12-22,18320.574
2015-12-24,18292.307
2015-12-25,18260.605
2015-12-28,18240.781
2015-12-29,18235.922
2015-12-30,18256.22
2016-01-04,18233.92
2016-01-05,18173.12
2016-01-06,18084.672
2016-01-07,17954.031
2016-01-08,17785.53
2016-01-12,17584.195
2016-01-13,17420.236
2016-01-14,17248.658
2016-01-15,17105.37
2016-01-18,16945.537
2016-01-19,16807.59
2016-01-20,16663.11
2016-01-21,16477.756
2016-01-22,16340.081
2016-01-25,16295.744
2016-01-26,16266.547
2016-01-27,16280.862
2016-01-28,16317.041
2016-01-29,16344.376
2016-02-01,16431.723
2016-02-02,16541.234
2016-02-03,16593.457
2016-02-04,16583.025
2016-02-05,16507.396
2016-02-08,16424.297
2016-02-09,16291.452
2016-02-10,16083.037
2016-02-12,15774.957
2016-02-15,15529.144
2016-02-16,15382.437
2016-02-17,15294.729
2016-02-18,15280.944
2016-02-19,15285.146
2016-02-22,15307.218
2016-02-23,15350.956
2016-02-24,15374.816
2016-02-25,15405.376
2016-02-26,15465.431
2016-02-29,15520.365
2016-03-01,15549.264
2016-03-02,15619.766
2016-03-03,15722.441
2016-03-04,15846.133
2016-03-07,15970.503
2016-03-08,16055.217
2016-03-09,16098.392
2016-03-10,16144.278
2016-03-11,16168.119
2016-03-14,16238.161
2016-03-15,16315.786
2016-03-16,16375.5205
2016-03-17,16416.52
2016-03-18,16418.107
2016-03-22,16427.295
2016-03-23,16452.889
2016-03-24,16464.432
2016-03-25,16475.102
2016-03-28,16498.842
2016-03-29,16522.262
2016-03-30,16533.234
2016-03-31,16521.527
2016-04-01,16444.959
2016-04-04,16322.141
2016-04-05,16162.159
2016-04-06,15987.222
2016-04-07,15829.036
2016-04-08,15686.685
2016-04-11,15576.834
2016-04-12,15505.014
2016-04-13,15505.059
2016-04-14,15589.07
2016-04-15,15716.788
2016-04-18,15804.149
2016-04-19,15898.115
2016-04-20,16012.198
2016-04-21,16147.994
2016-04-22,16275.597
2016-04-25,16409.906
2016-04-26,16512.748
2016-04-27,16592.455
2016-04-28,16602.633
2016-05-02,16497.842
2016-05-06,16350.922
2016-05-09,16216.786
2016-05-10,16114.659
2016-05-11,16072.008
2016-05-12,16049.467
2016-05-13,16040.073
2016-05-16,16035.02
2016-05-17,16050.15
2016-05-18,16066.32
2016-05-19,16095.345
2016-05-20,16124.358
2016-05-23,16146.515
2016-05-24,16159.196
2016-05-25,16191.274
2016-05-26,16234.719
2016-05-27,16281.32
2016-05-30,16343.711
2016-05-31,16406.66
2016-06-01,16456.861
2016-06-02,16455.387
2016-06-03,16432.357
2016-06-06,16380.261
2016-06-07,16343.072
2016-06-08,16327.009
2016-06-09,16317.838
2016-06-10,16293.485
2016-06-13,16224.925
2016-06-14,16115.661
2016-06-15,15992.529
2016-06-16,15848.76
2016-06-17,15709.37
2016-06-20,15624.472
2016-06-21,15585.586
2016-06-22,15584.615
2016-06-23,15612.02
2016-06-24,15553.509
2016-06-27,15441.7705
2016-06-28,15311.175
2016-06-29,15228.754
2016-06-30,15193.169
2016-07-01,15193.527
2016-07-04,15211.08
2016-07-05,15235.582
2016-07-06,15215.604
2016-07-07,15181.476
2016-07-08,15134.803
2016-07-11,15121.933
