,adjclose_1
2017-01-05,22696.004
2017-01-06,22710.951
2017-01-10,22715.605
2017-01-11,22714.615
2017-01-12,22690.242
2017-01-13,22661.564
2017-01-16,22623.428
2017-01-17,22556.482
2017-01-18,22470.012
2017-01-19,22417.42
2017-01-20,22390.816
2017-01-23,22358.514
2017-01-24,22315.117
2017-01-25,22298.996
2017-01-26,22331.58
2017-01-27,22399.807
2017-01-30,22463.63
2017-01-31,22490.518
2017-02-01,22490.363
2017-02-02,22473.275
2017-02-03,22442.223
2017-02-06,22411.941
2017-02-07,22369.094
2017-02-08,22331.793
2017-02-09,22298.62
2017-02-10,22318.732
2017-02-13,22381.682
2017-02-14,22446.938
2017-02-15,22519.672
2017-02-16,22578.348
2017-02-17,22608.906
2017-02-20,22615.3
2017-02-21,22621.455
2017-02-22,22637.174
2017-02-23,22652.316
2017-02-24,22659.314
2017-02-27,22638.309
2017-02-28,22614.148
2017-03-01,22606.666
2017-03-02,22644.848
2017-03-03,22686.174
2017-03-06,22707.54
2017-03-07,22710.684
2017-03-08,22694.623
2017-03-09,22675.05
2017-03-10,22685.988
2017-03-13,22714.4
2017-03-14,22752.016
2017-03-15,22782.166
2017-03-16,22804.516
2017-03-17,22820.074
2017-03-21,22816.955
2017-03-22,22767.893
2017-03-23,22696.145
2017-03-24,22635.775
2017-03-27,22563.559
2017-03-28,22515.387
2017-03-29,22488.389
2017-03-30,22464.271
2017-03-31,22438.477
2017-04-03,22409.176
2017-04-04,22365.195
2017-04-05,22320.336
2017-04-06,22255.92
2017-04-07,22192.713
2017-04-10,22149.643
2017-04-11,22109.137
2017-04-12,22053.38
2017-04-13,21978.203
2017-04-14,21889.875
2017-04-17,21782.158
2017-04-18,21698.945
2017-04-19,21633.803
2017-04-20,21593.42
2017-04-21,21587.725
2017-04-24,21632.268
2017-04-25,21712.936
2017-04-26,21835.504
2017-04-27,21966.426
2017-04-28,22085.887
2017-05-01,22189.215
2017-05-02,22293.217
2017-05-08,22440.145
2017-05-09,22599.125
2017-05-10,22750.895
2017-05-11,22890.594
2017-05-12,23003.166
2017-05-15,23080.936
2017-05-16,23147.13
2017-05-17,23184.21
2017-05-18,23172.258
2017-05-19,23140.004
2017-05-22,23106.887
2017-05-23,23069.256
2017-05-24,23046.793
2017-05-25,23037.59
2017-05-26,23028.402
2017-05-29,23010.576
2017-05-30,22984.816
2017-05-31,22960.133
2017-06-01,22956.69
2017-06-02,23005.498
2017-06-05,23080.186
2017-06-06,23145.516
2017-06-07,23190.244
2017-06-08,23222.977
2017-06-09,23253.195
2017-06-12,23265.879
2017-06-13,23264.389
2017-06-14,23259.852
2017-06-15,23244.096
2017-06-16,23239.611
2017-06-19,23246.258
2017-06-20,23284.305
2017-06-21,23322.64
2017-06-22,23352.807
2017-06-23,23372.863
2017-06-26,23386.637
2017-06-27,23404.121
2017-06-28,23416.098
2017-06-29,23435.383
2017-06-30,23430.693
2017-07-03,23417.695
2017-07-04,23405.533
2017-07-05,23386.377
2017-07-06,23365.033
2017-07-07,23331.701
2017-07-10,23314.562
2017-07-11,23313.04
2017-07-12,23315.28
2017-07-13,23321.79
2017-07-18,23317.668
2017-07-19,23304.605
2017-07-20,23299.932
2017-07-21,23299.33
2017-07-24,23284.102
2017-07-25,23263.68
2017-07-26,23253.928
2017-07-27,23252.227
2017-07-28,23247.457
2017-07-31,23239.762
2017-08-01,23233.803
2017-08-02,23241.654
2017-08-03,23250.521
2017-08-04,23247.895
2017-08-07,23250.912
2017-08-08,23251.61
2017-08-09,23228.143
2017-08-10,23190.285
2017-08-11,23042.803
2017-08-14,22934.045
2017-08-15,22877.766
2017-08-16,22852.014
2017-08-17,22839.291
2017-08-18,22809.904
2017-08-21,22769.707
2017-08-22,22721.16
2017-08-23,22684.701
2017-08-24,22645.021
2017-08-25,22614.223
2017-08-28,22595.307
2017-08-29,22567.951
2017-08-30,22559.957
2017-08-31,22580.578
2017-09-01,22619.838
2017-09-04,22646.79
2017-09-05,22652.66
2017-09-06,22633.55
2017-09-07,22615.438
2017-09-08,22587.01
2017-09-11,22580.332
2017-09-12,22615.568
2017-09-13,22681.014
2017-09-14,22752.994
2017-09-19,22869.855
2017-09-20,23005.953
2017-09-21,23150.326
2017-09-22,23275.572
2017-09-25,23385.033
2017-09-26,23466.703
2017-09-27,23512.404
2017-09-28,23547.605
2017-09-29,23569.945
2017-10-02,23588.13
2017-10-03,23618.959
2017-10-04,23663.154
2017-10-05,23706.256
2017-10-10,23758.834
2017-10-11,23821.709
2017-10-12,23895.809
2017-10-13,23984.852
2017-10-16,24094.236
2017-10-17,24209.863
2017-10-18,24318.61
2017-10-19,24422.113
2017-10-20,24510.1
2017-10-23,24610.998
2017-10-24,24713.416
2017-10-25,24815.12
2017-10-26,24897.506
2017-10-27,24988.371
2017-10-30,25085.926
2017-10-31,25167.158
2017-11-01,25273.406
2017-11-02,25402.676
2017-11-03,25517.408
2017-11-06,25624.809
2017-11-07,25742.521
2017-11-08,25864.777
2017-11-09,25991.531
2017-11-10,26069.564
2017-11-13,26094.637
2017-11-14,26080.525
2017-11-15,26020.701
2017-11-16,25949.492
2017-11-17,25917.625
2017-11-20,25878.795
2017-11-21,25858.924
2017-11-24,25849.752
2017-11-27,25853.588
2017-11-28,25854.936
2017-11-29,25870.133
2017-11-30,25902.498
2017-12-01,25960.803
2017-12-04,26013.16
2017-12-05,26037.465
2017-12-06,26014.598
2017-12-07,25981.365
2017-12-08,25983.611
2017-12-11,26018.295
2017-12-12,26067.184
2017-12-13,26106.62
2017-12-14,26126.537
2017-12-15,26123.684
2017-12-18,26136.977
2017-12-19,26162.8
2017-12-20,26187.562
2017-12-21,26204.193
2017-12-22,26218.28
2017-12-25,26225.893
2017-12-26,26227.805
2017-12-27,26224.432
2017-12-28,26212.139
2018-01-04,26255.787
2018-01-09,26389.146
2018-01-10,26544.16
2018-01-11,26679.389
2018-01-12,26791.754
2018-01-15,26889.68
2018-01-16,26977.965
2018-01-17,27050.229
2018-01-18,27117.105
2018-01-19,27163.287
2018-01-22,27188.51
2018-01-23,27229.295
2018-01-24,27267.982
2018-01-25,27272.045
2018-01-26,27256.133
2018-01-29,27228.299
2018-01-30,27168.05
2018-01-31,27076.598
2018-02-01,27001.875
2018-02-02,26931.898
2018-02-05,26819.188
2018-02-06,26591.322
2018-02-07,26348.184
2018-02-08,26108.848
2018-02-13,25851.432
2018-02-14,25583.633
2018-02-15,25367.387
2018-02-16,25223.932
2018-02-19,25171.137
2018-02-20,25159.857
2018-02-21,25172.627
2018-02-22,25168.066
2018-02-23,25165.723
2018-02-26,25198.15
2018-02-27,25274.527
2018-02-28,25341.68
2018-03-01,25351.076
2018-03-02,25268.951
2018-03-05,25128.082
2018-03-06,25016.28
2018-03-07,24914.357
2018-03-08,24839.11
2018-03-09,24808.623
2018-03-12,24831.04
2018-03-13,24878.658
2018-03-14,24924.205
2018-03-15,24957.273
2018-03-16,24984.936
2018-03-19,24977.201
2018-03-22,24950.87
2018-03-23,24850.65
2018-03-26,24693.52
2018-03-27,24590.254
2018-03-28,24497.91
2018-03-29,24447.674
2018-03-30,24450.629
2018-04-02,24480.717
2018-04-03,24492.49
2018-04-04,24511.21
2018-04-05,24562.297
2018-04-06,24625.707
2018-04-09,24687.264
2018-04-10,24754.041
2018-04-11,24818.445
2018-04-12,24862.03
2018-04-13,24909.324
2018-04-16,24953.5
2018-04-17,24990.148
2018-04-18,25046.834
2018-04-19,25129.348
2018-04-20,25206.344
2018-04-23,25267.508
2018-04-24,25328.635
2018-04-25,25374.266
2018-04-26,25424.736
2018-05-01,25492.428
2018-05-07,25558.098
2018-05-08,25619.846
2018-05-09,25667.068
2018-05-10,25707.996
2018-05-11,25763.27
2018-05-14,25832.887
2018-05-15,25910.078
2018-05-16,25969.371
2018-05-17,26024.951
2018-05-18,26079.926
2018-05-21,26134.979
2018-05-22,26183.531
2018-05-23,26200.98
2018-05-24,26171.62
2018-05-25,26110.963
2018-05-28,26045.564
2018-05-29,25969.914
2018-05-30,25860.77
2018-05-31,25772.38
2018-06-01,25701.62
2018-06-04,25674.184
2018-06-05,25681.98
2018-06-06,25711.15
2018-06-07,25772.748
2018-06-08,25841.713
2018-06-11,25904.297
2018-06-12,25973.754
2018-06-13,26041.203
2018-06-14,26085.02
2018-06-15,26119.92
2018-06-18,26130.125
2018-06-19,26094.137
2018-06-20,26040.457
2018-06-21,26007.283
2018-06-22,25970.855
2018-06-25,25928.709
2018-06-26,25867.79
2018-06-27,25807.643
2018-06-28,25744.379
2018-06-29,25694.197
2018-07-02,25626.324
2018-07-03,25531.486
2018-07-04,25422.006
2018-07-05,25306.07
2018-07-06,25215.584
2018-07-09,25171.934
2018-07-10,25189.87
2018-07-11,25200.785
2018-07-12,25230.332
2018-07-13,25310.596
2018-07-16,25398.994
2018-07-17,25505.98
2018-07-18,25630.863
2018-07-19,25747.242
2018-07-20,25834.488
2018-07-23,25868.08
2018-07-24,25880.176
2018-07-25,25888.998
