,adjclose_1
2015-12-02,15289.559
2015-12-03,15301.886
2015-12-04,15276.031
2015-12-07,15260.637
2015-12-08,15236.603
2015-12-09,15188.149
2015-12-10,15113.14
2015-12-11,15027.537
2015-12-14,14927.888
2015-12-15,14823.976
2015-12-16,14751.665
2015-12-17,14739.003
2015-12-18,14728.508
2015-12-21,14692.17
2015-12-22,14658.426
2015-12-24,14636.767
2015-12-25,14616.546
2015-12-28,14612.754
2015-12-29,14626.528
2015-12-30,14662.967
2016-01-04,14657.086
2016-01-05,14612.276
2016-01-06,14540.244
2016-01-07,14426.664
2016-01-08,14275.532
2016-01-12,14096.141
2016-01-13,13955.753
2016-01-14,13812.809
2016-01-15,13697.537
2016-01-18,13571.055
2016-01-19,13466.86
2016-01-20,13357.492
2016-01-21,13205.437
2016-01-22,13094.962
2016-01-25,13068.639
2016-01-26,13057.657
2016-01-27,13084.719
2016-01-28,13130.988
2016-01-29,13152.832
2016-02-01,13212.619
2016-02-02,13285.49
2016-02-03,13305.444
2016-02-04,13270.052
2016-02-05,13179.208
2016-02-08,13092.963
2016-02-09,12971.79
2016-02-10,12787.6045
2016-02-12,12512.506
2016-02-15,12302.813
2016-02-16,12188.881
2016-02-17,12136.797
2016-02-18,12155.225
2016-02-19,12195.441
2016-02-22,12254.93
2016-02-23,12330.237
2016-02-24,12384.056
2016-02-25,12436.26
2016-02-26,12508.344
2016-02-29,12568.835
2016-03-01,12602.602
2016-03-02,12666.29
2016-03-03,12748.422
2016-03-04,12841.928
2016-03-07,12933.74
2016-03-08,12989.828
2016-03-09,13011.917
2016-03-10,13042.786
2016-03-11,13053.734
2016-03-14,13108.83
2016-03-15,13173.266
2016-03-16,13225.318
2016-03-17,13261.77
2016-03-18,13263.361
2016-03-22,13272.856
2016-03-23,13300.845
2016-03-24,13316.027
2016-03-25,13330.957
2016-03-28,13357.766
2016-03-29,13383.899
2016-03-30,13397.053
2016-03-31,13385.667
2016-04-01,13313.116
2016-04-04,13200.49
2016-04-05,13058.686
2016-04-06,12909.174
2016-04-07,12780.342
2016-04-08,12667.032
2016-04-11,12587.261
2016-04-12,12541.186
2016-04-13,12555.057
2016-04-14,12635.024
2016-04-15,12748.285
2016-04-18,12822.443
2016-04-19,12899.668
2016-04-20,12992.271
2016-04-21,13099.163
2016-04-22,13187.555
2016-04-25,13278.091
2016-04-26,13341.91
2016-04-27,13391.251
2016-04-28,13377.478
2016-05-02,13268.43
2016-05-06,13133.509
2016-05-09,13024.533
2016-05-10,12951.166
2016-05-11,12934.144
2016-05-12,12935.786
2016-05-13,12943.806
2016-05-16,12953.675
2016-05-17,12981.662
2016-05-18,13004.868
2016-05-19,13035.988
2016-05-20,13065.622
2016-05-23,13090.632
2016-05-24,13108.226
2016-05-25,13143.555
2016-05-26,13187.486
2016-05-27,13232.783
2016-05-30,13291.499
2016-05-31,13343.357
2016-06-01,13379.262
2016-06-02,13366.543
2016-06-03,13337.944
2016-06-06,13288.026
2016-06-07,13256.57
2016-06-08,13247.439
2016-06-09,13245.18
2016-06-10,13225.244
2016-06-13,13166.035
2016-06-14,13072.111
2016-06-15,12967.85
2016-06-16,12846.959
2016-06-17,12728.471
2016-06-20,12660.79
2016-06-21,12637.749
2016-06-22,12650.0205
2016-06-23,12687.58
2016-06-24,12635.639
2016-06-27,12531.507
2016-06-28,12409.362
2016-06-29,12334.613
2016-06-30,12305.427
2016-07-01,12314.134
2016-07-04,12343.791
2016-07-05,12382.631
2016-07-06,12379.329
2016-07-07,12361.171
2016-07-08,12330.484
2016-07-11,12327.368
2016-07-12,12369.301
2016-07-13,12440.702
2016-07-14,12529.962
2016-07-15,12620.102
2016-07-19,12725.632
2016-07-20,12829.057
2016-07-21,12933.497
2016-07-22,13015.973
2016-07-25,13083.73
2016-07-26,13110.002
2016-07-27,13122.603
2016-07-28,13124.798
2016-07-29,13079.764
2016-08-01,13035.479
2016-08-02,13001.705
2016-08-03,12945.643
2016-08-04,12885.943
2016-08-05,12853.31
2016-08-08,12861.788
2016-08-09,12907.004
2016-08-10,12971.151
2016-08-12,13051.489
2016-08-15,13139.54
2016-08-16,13202.164
2016-08-17,13238.019
2016-08-18,13243.857
2016-08-19,13233.079
2016-08-22,13228.645
2016-08-23,13220.77
2016-08-24,13222.672
2016-08-25,13228.853
2016-08-26,13219.382
2016-08-29,13226.533
2016-08-30,13244.716
2016-08-31,13266.111
2016-09-01,13290.587
2016-09-02,13315.967
2016-09-05,13351.3
2016-09-06,13389.305
2016-09-07,13408.416
2016-09-08,13419.729
2016-09-09,13425.146
2016-09-12,13405.465
2016-09-13,13385.056
2016-09-14,13353.92
2016-09-15,13304.9375
2016-09-16,13254.246
2016-09-20,13209.146
2016-09-21,13165.118
2016-09-23,13150.769
2016-09-26,13148.155
2016-09-27,13127.439
2016-09-28,13109.708
2016-09-29,13111.733
2016-09-30,13104.438
2016-10-03,13114.616
2016-10-04,13143.268
2016-10-05,13183.251
2016-10-06,13235.81
2016-10-07,13285.543
2016-10-11,13336.332
2016-10-12,13367.861
2016-10-13,13385.782
2016-10-14,13390.793
2016-10-17,13401.793
2016-10-18,13416.317
2016-10-19,13436.624
2016-10-20,13466.335
2016-10-21,13505.544
2016-10-24,13549.718
2016-10-25,13596.3
2016-10-26,13642.072
2016-10-27,13677.673
2016-10-28,13693.838
2016-10-31,13691.594
2016-11-01,13689.733
2016-11-02,13663.742
2016-11-04,13605.542
2016-11-07,13567.3955
2016-11-08,13554.8545
2016-11-09,13462.906
2016-11-10,13367.702
2016-11-11,13319.164
2016-11-14,13325.643
2016-11-15,13364.879
2016-11-16,13422.969
2016-11-17,13490.082
2016-11-18,13569.322
2016-11-21,13660.945
2016-11-22,13758.295
2016-11-24,13860.801
2016-11-25,13951.95
2016-11-28,14024.376
2016-11-29,14082.618
2016-11-30,14120.323
2016-12-01,14156.146
2016-12-02,14166.598
2016-12-05,14169.95
2016-12-06,14173.433
2016-12-07,14184.624
2016-12-08,14209.591
2016-12-09,14247.028
2016-12-12,14306.554
2016-12-13,14382.015
2016-12-14,14468.278
2016-12-15,14549.671
2016-12-16,14630.592
2016-12-19,14709.929
2016-12-20,14783.865
2016-12-21,14849.881
2016-12-22,14900.963
2016-12-26,14949.183
2016-12-27,14984.768
2016-12-28,15021.724
2016-12-29,15013.338
2016-12-30,14983.048
2017-01-04,14965.322
2017-01-05,14971.802
2017-01-06,14979.603
2017-01-10,14982.703
2017-01-11,14984.34
2017-01-12,14971.216
2017-01-13,14956.269
2017-01-16,14936.485
2017-01-17,14896.684
2017-01-18,14842.92
2017-01-19,14797.786
2017-01-20,14776.023
2017-01-23,14752.32
2017-01-24,14719.877
2017-01-25,14712.091
2017-01-26,14734.015
2017-01-27,14780.181
2017-01-30,14833.178
2017-01-31,14850.557
2017-02-01,14843.706
2017-02-02,14824.003
2017-02-03,14792.329
2017-02-06,14770.056
2017-02-07,14748.976
2017-02-08,14741.819
2017-02-09,14732.347
2017-02-10,14749.81
2017-02-13,14801.125
2017-02-14,14842.41
2017-02-15,14880.204
2017-02-16,14904.363
2017-02-17,14903.877
2017-02-20,14902.847
2017-02-21,14915.299
2017-02-22,14923.089
2017-02-23,14926.832
2017-02-24,14917.335
2017-02-27,14893.89
2017-02-28,14871.617
2017-03-01,14864.807
2017-03-02,14889.466
2017-03-03,14925.37
2017-03-06,14960.039
2017-03-07,14985.83
2017-03-08,14998.642
2017-03-09,15009.958
2017-03-10,15021.3545
2017-03-13,15053.362
2017-03-14,15084.54
2017-03-15,15106.437
2017-03-16,15116.945
2017-03-17,15114.785
2017-03-21,15108.063
2017-03-22,15061.229
2017-03-23,15002.478
2017-03-24,14954.401
2017-03-27,14903.247
2017-03-28,14873.922
2017-03-29,14864.781
2017-03-30,14855.06
2017-03-31,14832.381
2017-04-03,14804.333
2017-04-04,14760.277
2017-04-05,14723.418
2017-04-06,14673.726
