,adjclose_1
2015-12-02,16921.738
2015-12-03,16928.762
2015-12-04,16915.299
2015-12-07,16893.672
2015-12-08,16866.352
2015-12-09,16825.508
2015-12-10,16760.752
2015-12-11,16699.834
2015-12-14,16622.797
2015-12-15,16537.035
2015-12-16,16468.158
2015-12-17,16441.934
2015-12-18,16446.467
2015-12-21,16437.322
2015-12-22,16418.824
2015-12-24,16396.607
2015-12-25,16366.254
2015-12-28,16331.944
2015-12-29,16299.862
2015-12-30,16282.058
2016-01-04,16258.641
2016-01-05,16218.576
2016-01-06,16165.189
2016-01-07,16094.846
2016-01-08,16006.874
2016-01-12,15895.561
2016-01-13,15784.829
2016-01-14,15671.995
2016-01-15,15570.277
2016-01-18,15456.523
2016-01-19,15349.381
2016-01-20,15245.828
2016-01-21,15140.207
2016-01-22,15052.526
2016-01-25,15003.469
2016-01-26,14962.013
2016-01-27,14947.705
2016-01-28,14948.275
2016-01-29,14999.2
2016-02-01,15096.414
2016-02-02,15202.424
2016-02-03,15285.006
2016-02-04,15333.69
2016-02-05,15345.22
2016-02-08,15321.411
2016-02-09,15258.537
2016-02-10,15160.225
2016-02-12,15021.583
2016-02-15,14873.294
2016-02-16,14752.216
2016-02-17,14650.788
2016-02-18,14583.582
2016-02-19,14525.235
2016-02-22,14473.414
2016-02-23,14445.162
2016-02-24,14415.211
2016-02-25,14400.416
2016-02-26,14403.22
2016-02-29,14414.835
2016-03-01,14417.003
2016-03-02,14448.995
2016-03-03,14516.439
2016-03-04,14603.457
2016-03-07,14689.824
2016-03-08,14762.518
2016-03-09,14806.111
2016-03-10,14833.939
2016-03-11,14860.677
2016-03-14,14897.371
2016-03-15,14935.737
2016-03-16,14959.308
2016-03-17,14977.969
2016-03-18,14979.47
2016-03-22,14977.267
2016-03-23,14970.197
2016-03-24,14962.979
2016-03-25,14954.693
2016-03-28,14953.059
2016-03-29,14951.322
2016-03-30,14948.859
2016-03-31,14946.148
2016-04-01,14920.649
2016-04-04,14858.795
2016-04-05,14768.493
2016-04-06,14657.848
2016-04-07,14544.793
2016-04-08,14444.772
2016-04-11,14350.994
2016-04-12,14279.684
2016-04-13,14256.234
2016-04-14,14296.438
2016-04-15,14366.12
2016-04-18,14425.7
2016-04-19,14493.291
2016-04-20,14574.38
2016-04-21,14677.687
2016-04-22,14804.963
2016-04-25,14931.501
2016-04-26,15033.979
2016-04-27,15108.234
2016-04-28,15162.584
2016-05-02,15140.998
2016-05-06,15063.342
2016-05-09,14957.291
2016-05-10,14864.646
2016-05-11,14798.476
2016-05-12,14746.262
2016-05-13,14717.854
2016-05-16,14689.387
2016-05-17,14669.611
2016-05-18,14668.471
2016-05-19,14678.422
2016-05-20,14687.4375
2016-05-23,14689.636
2016-05-24,14682.625
2016-05-25,14682.635
2016-05-26,14694.751
2016-05-27,14709.926
2016-05-30,14732.935
2016-05-31,14777.167
2016-06-01,14819.997
2016-06-02,14839.777
2016-06-03,14832.93
2016-06-06,14803.758
2016-06-07,14771.071
2016-06-08,14745.65
2016-06-09,14725.509
2016-06-10,14712.997
2016-06-13,14675.333
2016-06-14,14611.871
2016-06-15,14535.619
2016-06-16,14448.979
2016-06-17,14366.493
2016-06-20,14301.554
2016-06-21,14255.307
2016-06-22,14227.815
2016-06-23,14219.239
2016-06-24,14221.901
2016-06-27,14187.593
2016-06-28,14135.41
2016-06-29,14088.454
2016-06-30,14058.418
2016-07-01,14036.824
2016-07-04,14018.336
2016-07-05,14003.666
2016-07-06,13984.92
2016-07-07,13956.038
2016-07-08,13918.268
2016-07-11,13898.776
2016-07-12,13931.084
2016-07-13,14008.686
2016-07-14,14095.131
2016-07-15,14196.025
2016-07-19,14298.44
2016-07-20,14391.029
2016-07-21,14483.716
2016-07-22,14549.756
2016-07-25,14596.346
2016-07-26,14620.134
2016-07-27,14643.617
2016-07-28,14653.577
2016-07-29,14670.821
2016-08-01,14682.172
2016-08-02,14676.996
2016-08-03,14651.064
2016-08-04,14615.111
2016-08-05,14577.784
2016-08-08,14561.5205
2016-08-09,14565.821
2016-08-10,14581.3545
2016-08-12,14613.085
2016-08-15,14644.168
2016-08-16,14669.36
2016-08-17,14686.71
2016-08-18,14694.504
2016-08-19,14691.39
2016-08-22,14678.972
2016-08-23,14661.321
2016-08-24,14641.373
2016-08-25,14621.41
2016-08-26,14596.527
2016-08-29,14588.085
2016-08-30,14589.999
2016-08-31,14617.07
2016-09-01,14654.836
2016-09-02,14692.42
2016-09-05,14739.071
2016-09-06,14782.33
2016-09-07,14819.564
2016-09-08,14843.96
2016-09-09,14862.733
2016-09-12,14858.887
2016-09-13,14840.1045
2016-09-14,14812.141
2016-09-15,14770.777
2016-09-16,14728.369
2016-09-20,14687.077
2016-09-21,14672.74
2016-09-23,14673.79
2016-09-26,14668.417
2016-09-27,14664.363
2016-09-28,14650.343
2016-09-29,14644.448
2016-09-30,14633.504
2016-10-03,14622.547
2016-10-04,14618.858
2016-10-05,14628.982
2016-10-06,14652.905
2016-10-07,14677.963
2016-10-11,14710.71
2016-10-12,14739.464
2016-10-13,14760.547
2016-10-14,14771.779
2016-10-17,14777.83
2016-10-18,14782.369
2016-10-19,14790.332
2016-10-20,14809.454
2016-10-21,14841.032
2016-10-24,14871.411
2016-10-25,14909.65
2016-10-26,14948.325
2016-10-27,14985.284
2016-10-28,15036.225
2016-10-31,15085.657
2016-11-01,15123.613
2016-11-02,15141.06
2016-11-04,15129.314
2016-11-07,15108.838
2016-11-08,15086.379
2016-11-09,15074.022
2016-11-10,15071.218
2016-11-11,15106.364
2016-11-14,15152.995
2016-11-15,15210.9
2016-11-16,15287.13
2016-11-17,15358.783
2016-11-18,15433.251
2016-11-21,15501.047
2016-11-22,15559.288
2016-11-24,15625.258
2016-11-25,15696.1
2016-11-28,15755.728
2016-11-29,15797.896
2016-11-30,15835.953
2016-12-01,15885.827
2016-12-02,15932.327
2016-12-05,15953.636
2016-12-06,15968.291
2016-12-07,15980.154
2016-12-08,16010.348
2016-12-09,16066.7295
2016-12-12,16145.807
2016-12-13,16221.848
2016-12-14,16291.431
2016-12-15,16358.92
2016-12-16,16424.791
2016-12-19,16472.824
