,adjclose_1
2015-12-02,16869.732
2015-12-03,16880.898
2015-12-04,16867.652
2015-12-07,16850.863
2015-12-08,16826.635
2015-12-09,16785.605
2015-12-10,16720.809
2015-12-11,16652.895
2015-12-14,16569.148
2015-12-15,16477.11
2015-12-16,16403.188
2015-12-17,16371.849
2015-12-18,16362.563
2015-12-21,16340.699
2015-12-22,16315.213
2015-12-24,16290.854
2015-12-25,16261.948
2015-12-28,16235.269
2015-12-29,16215.119
2015-12-30,16209.81
2016-01-04,16189.305
2016-01-05,16147.801
2016-01-06,16089.438
2016-01-07,16007.031
2016-01-08,15902.187
2016-01-12,15772.373
2016-01-13,15652.575
2016-01-14,15528.13
2016-01-15,15416.456
2016-01-18,15294.913
2016-01-19,15183.043
2016-01-20,15070.07
2016-01-21,14942.501
2016-01-22,14839.812
2016-01-25,14785.932
2016-01-26,14744.091
2016-01-27,14732.235
2016-01-28,14737.829
2016-01-29,14767.064
2016-02-01,14839.126
2016-02-02,14928.12
2016-02-03,14992.077
2016-02-04,15020.785
2016-02-05,15009.282
2016-02-08,14977.446
2016-02-09,14907.357
2016-02-10,14791.028
2016-02-12,14616.493
2016-02-15,14455.013
2016-02-16,14335.568
2016-02-17,14244.376
2016-02-18,14194.172
2016-02-19,14156.882
2016-02-22,14131.628
2016-02-23,14125.0625
2016-02-24,14113.295
2016-02-25,14111.407
2016-02-26,14128.074
2016-02-29,14149.05
2016-03-01,14159.1
2016-03-02,14197.341
2016-03-03,14264.019
2016-03-04,14349.327
2016-03-07,14437.637
2016-03-08,14509.135
2016-03-09,14554.1
2016-03-10,14591.45
2016-03-11,14620.481
2016-03-14,14667.137
2016-03-15,14717.449
2016-03-16,14755.589
2016-03-17,14784.614
2016-03-18,14791.312
2016-03-22,14796.886
2016-03-23,14804.27
2016-03-24,14806.096
2016-03-25,14806.092
2016-03-28,14812.813
2016-03-29,14819.789
2016-03-30,14821.859
2016-03-31,14815.65
2016-04-01,14776.873
2016-04-04,14704.461
2016-04-05,14603.384
2016-04-06,14484.483
2016-04-07,14366.879
2016-04-08,14259.481
2016-04-11,14164.806
2016-04-12,14093.646
2016-04-13,14069.321
2016-04-14,14105.343
2016-04-15,14175.534
2016-04-18,14233.57
2016-04-19,14300.575
2016-04-20,14381.71
2016-04-21,14482.596
2016-04-22,14594.8
2016-04-25,14710.578
2016-04-26,14807.702
2016-04-27,14884.485
2016-04-28,14927.664
2016-05-02,14895.406
2016-05-06,14817.5625
2016-05-09,14724.375
2016-05-10,14643.207
2016-05-11,14590.392
2016-05-12,14551.457
2016-05-13,14527.505
2016-05-16,14506.734
2016-05-17,14497.437
2016-05-18,14497.887
2016-05-19,14508.262
2016-05-20,14520.363
2016-05-23,14528.262
2016-05-24,14528.838
2016-05-25,14538.553
2016-05-26,14557.893
2016-05-27,14580.804
2016-05-30,14613.752
2016-05-31,14657.988
2016-06-01,14698.2
2016-06-02,14711.522
2016-06-03,14704.66
2016-06-06,14676.789
2016-06-07,14649.111
2016-06-08,14630.332
2016-06-09,14615.5205
2016-06-10,14598.727
2016-06-13,14555.623
2016-06-14,14485.997
2016-06-15,14403.594
2016-06-16,14306.765
2016-06-17,14210.724
2016-06-20,14139.859
2016-06-21,14094.897
2016-06-22,14072.536
2016-06-23,14070.766
2016-06-24,14047.091
2016-06-27,13989.884
2016-06-28,13917.724
2016-06-29,13861.449
2016-06-30,13827.709
2016-07-01,13811.363
2016-07-04,13805.055
2016-07-05,13803.937
2016-07-06,13787.002
2016-07-07,13760.101
2016-07-08,13724.268
2016-07-11,13707.921
2016-07-12,13735.259
2016-07-13,13800.663
2016-07-14,13883.265
2016-07-15,13978.598
2016-07-19,14082.73
2016-07-20,14182.675
2016-07-21,14283.233
2016-07-22,14362.4375
2016-07-25,14424.829
2016-07-26,14458.584
2016-07-27,14485.455
2016-07-28,14499.57
2016-07-29,14501.405
2016-08-01,14499.692
2016-08-02,14491.672
2016-08-03,14462.849
2016-08-04,14423.823
2016-08-05,14389.761
2016-08-08,14378.898
2016-08-09,14391.323
2016-08-10,14417.594
2016-08-12,14459.463
2016-08-15,14505.57
2016-08-16,14541.375
2016-08-17,14565.145
2016-08-18,14573.708
2016-08-19,14570.415
2016-08-22,14563.225
2016-08-23,14551.237
2016-08-24,14540.09
2016-08-25,14529.371
2016-08-26,14510.047
2016-08-29,14504.551
2016-08-30,14509.031
2016-08-31,14529.504
2016-09-01,14559.174
2016-09-02,14591.506
2016-09-05,14633.242
2016-09-06,14675.45
2016-09-07,14709.038
2016-09-08,14732.589
2016-09-09,14750.287
2016-09-12,14746.609
2016-09-13,14732.352
2016-09-14,14707.423
2016-09-15,14667.009
2016-09-16,14623.362
2016-09-20,14581.141
2016-09-21,14553.915
2016-09-23,14545.376
2016-09-26,14539.039
2016-09-27,14528.911
2016-09-28,14513.584
2016-09-29,14508.68
2016-09-30,14497.742
2016-10-03,14492.138
2016-10-04,14496.466
2016-10-05,14512.358
2016-10-06,14541.174
2016-10-07,14571.685
2016-10-11,14608.547
2016-10-12,14638.54
2016-10-13,14660.417
2016-10-14,14672.974
2016-10-17,14683.865
2016-10-18,14694.394
2016-10-19,14707.856
2016-10-20,14730.774
2016-10-21,14763.701
2016-10-24,14798.827
2016-10-25,14839.936
2016-10-26,14881.717
2016-10-27,14919.834
2016-10-28,14959.345
2016-10-31,14993.132
2016-11-01,15021.782
2016-11-02,15031.193
2016-11-04,15012.189
2016-11-07,14991.456
2016-11-08,14975.063
2016-11-09,14936.69
2016-11-10,14904.637
2016-11-11,14908.802
2016-11-14,14940.32
2016-11-15,14990.447
2016-11-16,15057.67
2016-11-17,15127.009
2016-11-18,15202.419
2016-11-21,15278.919
2016-11-22,15352.331
2016-11-24,15431.22
2016-11-25,15509.697
2016-11-28,15577.057
2016-11-29,15630.517
2016-11-30,15674.04
2016-12-01,15722.856
2016-12-02,15761.89
2016-12-05,15784.501
2016-12-06,15801.953
2016-12-07,15818.389
2016-12-08,15848.053
2016-12-09,15896.851
2016-12-12,15967.172
2016-12-13,16043.992
2016-12-14,16121.971
2016-12-15,16197.453
2016-12-16,16271.127
2016-12-19,16334.065
2016-12-20,16389.943
2016-12-21,16440.076
2016-12-22,16477.074
2016-12-26,16503.268
2016-12-27,16521.084
2016-12-28,16531.977
2016-12-29,16527.707
2016-12-30,16506.258
2017-01-04,16500.002
2017-01-05,16508.992
2017-01-06,16518.268
2017-01-10,16523.014
2017-01-11,16524.729
2017-01-12,16514.324
2017-01-13,16499.926
2017-01-16,16479.736
2017-01-17,16443.953
2017-01-18,16395.586
2017-01-19,16359.8545
2017-01-20,16336.588
2017-01-23,16312.371
2017-01-24,16283.076
2017-01-25,16267.418
