,adjclose_1
2015-12-02,18714.25
2015-12-03,18725.55
2015-12-04,18701.035
2015-12-07,18675.812
2015-12-08,18641.658
2015-12-09,18584.104
2015-12-10,18494.451
2015-12-11,18402.07
2015-12-14,18289.627
2015-12-15,18167.117
2015-12-16,18074.65
2015-12-17,18045.766
2015-12-18,18042.777
2015-12-21,18016.027
2015-12-22,17983.227
2015-12-24,17953.666
2015-12-25,17919.371
2015-12-28,17892.752
2015-12-29,17879.8
2015-12-30,17889.982
2016-01-04,17873.309
2016-01-05,17822.287
2016-01-06,17745.07
2016-01-07,17629.895
2016-01-08,17481.285
2016-01-12,17296.953
2016-01-13,17135.21
2016-01-14,16970.023
2016-01-15,16827.201
2016-01-18,16671.963
2016-01-19,16534.998
2016-01-20,16396.004
2016-01-21,16230.419
2016-01-22,16105.124
2016-01-25,16054.292
2016-01-26,16018.868
2016-01-27,16027.068
2016-01-28,16057.995
2016-01-29,16112.807
2016-02-01,16218.617
2016-02-02,16337.599
2016-02-03,16408.588
2016-02-04,16421.72
2016-02-05,16374.033
2016-02-08,16305.026
2016-02-09,16184.891
2016-02-10,16000.781
2016-02-12,15731.704
2016-02-15,15498.818
2016-02-16,15341.739
2016-02-17,15235.368
2016-02-18,15196.064
2016-02-19,15178.684
2016-02-22,15182.336
2016-02-23,15211.983
2016-02-24,15229.444
2016-02-25,15257.043
2016-02-26,15307.49
2016-02-29,15356.896
2016-03-01,15384.527
2016-03-02,15451.634
2016-03-03,15553.709
2016-03-04,15674.915
2016-03-07,15793.248
2016-03-08,15880.63
2016-03-09,15926.784
2016-03-10,15965.542
2016-03-11,15993.308
2016-03-14,16051.252
2016-03-15,16115.655
2016-03-16,16163.3
2016-03-17,16198.499
2016-03-18,16200.515
2016-03-22,16204.573
2016-03-23,16215.831
2016-03-24,16219.619
2016-03-25,16222.624
2016-03-28,16237.401
2016-03-29,16253.131
2016-03-30,16259.829
2016-03-31,16250.822
2016-04-01,16188.908
2016-04-04,16077.969
2016-04-05,15928.139
2016-04-06,15758.515
2016-04-07,15598.891
2016-04-08,15460.006
2016-04-11,15344.869
2016-04-12,15267.234
2016-04-13,15259.361
2016-04-14,15336.418
2016-04-15,15455.912
2016-04-18,15546.158
2016-04-19,15644.681
2016-04-20,15758.86
2016-04-21,15896.645
2016-04-22,16041.363
2016-04-25,16183.67
2016-04-26,16293.482
2016-04-27,16373.927
2016-04-28,16401.64
2016-05-02,16319.066
2016-05-06,16180.543
2016-05-09,16036.117
2016-05-10,15923.559
2016-05-11,15862.152
2016-05-12,15825.453
2016-05-13,15809.088
2016-05-16,15796.425
2016-05-17,15801.167
2016-05-18,15816.79
2016-05-19,15843.578
2016-05-20,15870.364
2016-05-23,15889.878
2016-05-24,15897.714
2016-05-25,15919.93
2016-05-26,15955.214
2016-05-27,15994.178
2016-05-30,16047.652
2016-05-31,16113.108
2016-06-01,16167.076
2016-06-02,16175.464
2016-06-03,16155.224
2016-06-06,16107.35
2016-06-07,16065.563
2016-06-08,16041.845
2016-06-09,16025.525
2016-06-10,16003.714
2016-06-13,15941.168
2016-06-14,15840.06
2016-06-15,15723.756
2016-06-16,15588.254
2016-06-17,15455.753
2016-06-20,15366.024
2016-06-21,15319.631
2016-06-22,15307.828
2016-06-23,15326.205
2016-06-24,15297.693
2016-06-27,15212.457
2016-06-28,15105.059
2016-06-29,15026.387
2016-06-30,14984.533
2016-07-01,14972.017
2016-07-04,14977.965
2016-07-05,14992.656
2016-07-06,14980.108
2016-07-07,14950.981
2016-07-08,14907.382
2016-07-11,14894.72
2016-07-12,14943.547
2016-07-13,15040.14
2016-07-14,15155.696
2016-07-15,15282.948
2016-07-19,15420.332
2016-07-20,15549.455
2016-07-21,15678.147
2016-07-22,15775.459
2016-07-25,15850.055
2016-07-26,15883.015
2016-07-27,15907.267
2016-07-28,15914.219
2016-07-29,15899.504
2016-08-01,15880.166
2016-08-02,15853.849
2016-08-03,15799.086
2016-08-04,15735.01
2016-08-05,15684.817
2016-08-08,15674.674
2016-08-09,15702.045
2016-08-10,15750.367
2016-08-12,15820.597
2016-08-15,15896.307
2016-08-16,15953.296
2016-08-17,15990.025
2016-08-18,16001.055
2016-08-19,15993.577
2016-08-22,15982.562
2016-08-23,15966.07
2016-08-24,15953.767
2016-08-25,15944.077
2016-08-26,15921.725
2016-08-29,15920.567
2016-08-30,15933.259
2016-08-31,15964.852
2016-09-01,16005.659
2016-09-02,16047.264
2016-09-05,16100.251
2016-09-06,16152.859
2016-09-07,16190.745
2016-09-08,16214.555
2016-09-09,16230.231
2016-09-12,16215.546
2016-09-13,16189.382
2016-09-14,16150.361
2016-09-15,16091.042
2016-09-16,16029.747
2016-09-20,15973.206
2016-09-21,15937.557
2016-09-23,15928.05
2016-09-26,15921.389
2016-09-27,15907.907
2016-09-28,15887.637
2016-09-29,15884.352
2016-09-30,15871.6455
2016-10-03,15869.179
2016-10-04,15883.328
2016-10-05,15914.164
2016-10-06,15962.247
2016-10-07,16010.319
2016-10-11,16065.418
2016-10-12,16106.557
2016-10-13,16133.575
2016-10-14,16146.291
2016-10-17,16158.308
2016-10-18,16171.426
2016-10-19,16189.798
2016-10-20,16222.662
2016-10-21,16268.24
2016-10-24,16316.124
2016-10-25,16371.077
2016-10-26,16425.953
2016-10-27,16473.49
2016-10-28,16517.525
2016-10-31,16548.904
2016-11-01,16572.322
2016-11-02,16567.055
2016-11-04,16521.979
2016-11-07,16481.445
2016-11-08,16454.248
2016-11-09,16387.484
2016-11-10,16329.55
2016-11-11,16321.148
2016-11-14,16353.733
2016-11-15,16413.53
2016-11-16,16496.945
2016-11-17,16583.494
2016-11-18,16678.814
2016-11-21,16777.857
2016-11-22,16875.115
2016-11-24,16980.879
2016-11-25,17084.068
2016-11-28,17169.326
2016-11-29,17234.455
2016-11-30,17283.852
2016-12-01,17339.643
2016-12-02,17377.445
2016-12-05,17393.0
2016-12-06,17403.53
2016-12-07,17416.475
2016-12-08,17450.297
2016-12-09,17510.24
2016-12-12,17598.344
2016-12-13,17695.045
2016-12-14,17793.904
2016-12-15,17889.059
2016-12-16,17981.78
2016-12-19,18061.83
2016-12-20,18134.227
2016-12-21,18199.48
2016-12-22,18246.89
2016-12-26,18281.938
2016-12-27,18306.434
2016-12-28,18324.627
2016-12-29,18316.727
2016-12-30,18284.576
2017-01-04,18274.457
2017-01-05,18285.97
2017-01-06,18296.867
2017-01-10,18300.943
2017-01-11,18301.17
2017-01-12,18284.611
2017-01-13,18264.277
2017-01-16,18236.943
2017-01-17,18187.588
2017-01-18,18122.656
2017-01-19,18075.709
2017-01-20,18048.32
2017-01-23,18018.62
2017-01-24,17980.834
2017-01-25,17964.633
2017-01-26,17985.291
2017-01-27,18034.873
2017-01-30,18087.895
2017-01-31,18113.39
2017-02-01,18116.297
2017-02-02,18103.445
2017-02-03,18076.746
2017-02-06,18050.826
2017-02-07,18018.848
2017-02-08,17994.854
2017-02-09,17973.773
2017-02-10,17989.309
2017-02-13,18039.277
2017-02-14,18090.686
2017-02-15,18145.064
2017-02-16,18187.83
2017-02-17,18206.816
2017-02-20,18210.705
2017-02-21,18218.336
2017-02-22,18230.14
2017-02-23,18239.557
2017-02-24,18239.738
2017-02-27,18219.545
2017-02-28,18196.21
2017-03-01,18186.389
2017-03-02,18210.627
2017-03-03,18242.998
2017-03-06,18267.725
2017-03-07,18282.744
2017-03-08,18284.877
2017-03-09,18284.459
2017-03-10,18299.86
2017-03-13,18329.787
2017-03-14,18365.285
2017-03-15,18394.043
2017-03-16,18414.492
2017-03-17,18425.355
2017-03-21,18422.896
2017-03-22,18382.47
2017-03-23,18322.203
2017-03-24,18268.693
2017-03-27,18207.014
2017-03-28,18164.068
2017-03-29,18140.072
2017-03-30,18120.021
2017-03-31,18096.123
2017-04-03,18068.096
2017-04-04,18027.021
2017-04-05,17985.97
2017-04-06,17930.844
2017-04-07,17872.947
2017-04-10,17833.248
2017-04-11,17801.912
2017-04-12,17763.021
2017-04-13,17710.129
2017-04-14,17662.857
2017-04-17,17617.242
2017-04-18,17589.871
2017-04-19,17568.367
2017-04-20,17556.336
2017-04-21,17563.086
2017-04-24,17604.266
2017-04-25,17669.354
2017-04-26,17761.37
2017-04-27,17857.707
2017-04-28,17943.537
2017-05-01,18016.922
2017-05-02,18090.152
2017-05-08,18191.43
2017-05-09,18302.383
2017-05-10,18408.203
2017-05-11,18503.955
2017-05-12,18578.367
2017-05-15,18626.338
2017-05-16,18665.197
2017-05-17,18684.514
2017-05-18,18666.908
2017-05-19,18634.967
2017-05-22,18609.441
2017-05-23,18587.904
2017-05-24,18581.139
2017-05-25,18587.201
2017-05-26,18596.309
2017-05-29,18602.68
2017-05-30,18604.908
2017-05-31,18600.883
2017-06-01,18607.691
2017-06-02,18644.584
2017-06-05,18700.365
2017-06-06,18750.014
2017-06-07,18784.31
2017-06-08,18805.875
2017-06-09,18819.105
2017-06-12,18818.398
2017-06-13,18809.23
2017-06-14,18801.424
2017-06-15,18787.258
2017-06-16,18778.771
2017-06-19,18783.553
2017-06-20,18815.047
2017-06-21,18850.547
2017-06-22,18882.852
2017-06-23,18909.934
2017-06-26,18933.803
2017-06-27,18959.518
2017-06-28,18976.188
2017-06-29,18992.318
2017-06-30,18986.27
2017-07-03,18973.77
2017-07-04,18961.898
2017-07-05,18945.959
2017-07-06,18929.3
2017-07-07,18904.598
2017-07-10,18893.371
2017-07-11,18897.334
2017-07-12,18906.691
2017-07-13,18919.197
2017-07-18,18922.51
2017-07-19,18918.412
2017-07-20,18920.29
2017-07-21,18925.666
2017-07-24,18920.223
2017-07-25,18911.098
2017-07-26,18908.633
2017-07-27,18910.494
2017-07-28,18906.105
2017-07-31,18890.865
2017-08-01,18873.07
2017-08-02,18866.348
2017-08-03,18864.008
2017-08-04,18858.043
2017-08-07,18860.701
2017-08-08,18865.145
2017-08-09,18850.557
2017-08-10,18821.666
2017-08-11,18733.883
2017-08-14,18662.104
2017-08-15,18625.611
2017-08-16,18612.957
2017-08-17,18610.945
2017-08-18,18593.178
2017-08-21,18565.064
2017-08-22,18529.72
2017-08-23,18502.342
2017-08-24,18472.51
2017-08-25,18449.98
2017-08-28,18437.746
2017-08-29,18419.865
2017-08-30,18413.76
2017-08-31,18426.34
2017-09-01,18453.846
2017-09-04,18474.418
2017-09-05,18479.55
2017-09-06,18463.924
2017-09-07,18447.379
2017-09-08,18419.576
2017-09-11,18408.166
2017-09-12,18429.36
2017-09-13,18476.129
2017-09-14,18529.197
2017-09-19,18612.635
2017-09-20,18710.984
2017-09-21,18814.123
2017-09-22,18903.984
2017-09-25,18984.111
2017-09-26,19044.11
2017-09-27,19080.965
2017-09-28,19110.645
2017-09-29,19130.924
2017-10-02,19150.121
2017-10-03,19180.621
2017-10-04,19222.639
2017-10-05,19266.967
2017-10-10,19317.87
2017-10-11,19374.838
2017-10-12,19438.283
2017-10-13,19507.486
2017-10-16,19587.531
2017-10-17,19671.213
2017-10-18,19751.695
2017-10-19,19828.863
2017-10-20,19894.56
2017-10-23,19969.262
2017-10-24,20045.607
2017-10-25,20117.266
2017-10-26,20174.71
2017-10-27,20234.932
2017-10-30,20295.36
2017-10-31,20344.162
2017-11-01,20411.61
2017-11-02,20499.41
2017-11-03,20594.082
