,adjclose_1
2015-12-02,18464.46
2015-12-03,18479.03
2015-12-04,18449.938
2015-12-07,18428.562
2015-12-08,18395.99
2015-12-09,18334.629
2015-12-10,18240.855
2015-12-11,18135.244
2015-12-14,18014.31
2015-12-15,17890.328
2015-12-16,17801.322
2015-12-17,17783.61
2015-12-18,17780.125
2015-12-21,17750.385
2015-12-22,17722.146
2015-12-24,17703.738
2015-12-25,17680.73
2015-12-28,17668.691
2015-12-29,17669.994
2015-12-30,17694.125
2016-01-04,17673.822
2016-01-05,17610.605
2016-01-06,17518.379
2016-01-07,17383.031
2016-01-08,17207.865
2016-01-12,17003.111
2016-01-13,16839.082
2016-01-14,16673.053
2016-01-15,16539.477
2016-01-18,16391.203
2016-01-19,16264.742
2016-01-20,16134.26
2016-01-21,15959.531
2016-01-22,15828.793
2016-01-25,15795.141
2016-01-26,15780.94
2016-01-27,15808.473
2016-01-28,15857.571
2016-01-29,15888.002
2016-02-01,15974.861
2016-02-02,16087.976
2016-02-03,16146.933
2016-02-04,16140.598
2016-02-05,16066.189
2016-02-08,15985.32
2016-02-09,15858.498
2016-02-10,15654.202
2016-02-12,15346.565
2016-02-15,15101.166
2016-02-16,14960.913
2016-02-17,14888.644
2016-02-18,14892.345
2016-02-19,14916.322
2016-02-22,14955.022
2016-02-23,15009.581
2016-02-24,15038.283
2016-02-25,15066.33
2016-02-26,15121.2705
2016-02-29,15169.825
2016-03-01,15190.647
2016-03-02,15249.559
2016-03-03,15339.71
2016-03-04,15454.045
2016-03-07,15573.73
2016-03-08,15655.505
2016-03-09,15695.73
2016-03-10,15738.699
2016-03-11,15755.983
2016-03-14,15820.628
2016-03-15,15895.786
2016-03-16,15954.087
2016-03-17,15992.505
2016-03-18,15989.701
2016-03-22,15992.659
2016-03-23,16013.945
2016-03-24,16020.359
2016-03-25,16025.512
2016-03-28,16044.466
2016-03-29,16063.673
2016-03-30,16070.869
2016-03-31,16054.183
2016-04-01,15973.643
2016-04-04,15845.761
2016-04-05,15682.466
2016-04-06,15505.166
2016-04-07,15347.02
2016-04-08,15206.326
2016-04-11,15103.349
2016-04-12,15039.757
2016-04-13,15048.047
2016-04-14,15140.196
2016-04-15,15279.229
2016-04-18,15379.141
2016-04-19,15479.91
2016-04-20,15597.841
2016-04-21,15732.769
2016-04-22,15853.792
2016-04-25,15983.959
2016-04-26,16084.659
2016-04-27,16163.33
2016-04-28,16171.009
2016-05-02,16062.484
2016-05-06,15910.98
2016-05-09,15773.307
2016-05-10,15666.828
2016-05-11,15623.273
2016-05-12,15602.386
2016-05-13,15595.806
2016-05-16,15593.883
2016-05-17,15612.157
2016-05-18,15628.441
2016-05-19,15657.559
2016-05-20,15686.416
2016-05-23,15709.327
2016-05-24,15722.139
2016-05-25,15752.365
2016-05-26,15793.054
2016-05-27,15836.185
2016-05-30,15894.86
2016-05-31,15950.753
2016-06-01,15995.445
2016-06-02,15989.684
2016-06-03,15962.823
2016-06-06,15906.66
2016-06-07,15866.465
2016-06-08,15848.778
2016-06-09,15839.447
2016-06-10,15813.414
2016-06-13,15745.676
2016-06-14,15636.816
2016-06-15,15512.398
2016-06-16,15369.486
2016-06-17,15229.448
2016-06-20,15146.653
2016-06-21,15114.474
2016-06-22,15123.6045
2016-06-23,15161.408
2016-06-24,15112.939
2016-06-27,15004.711
2016-06-28,14874.531
2016-06-29,14794.147
2016-06-30,14764.168
2016-07-01,14773.599
2016-07-04,14801.382
2016-07-05,14835.138
2016-07-06,14820.2705
2016-07-07,14787.864
2016-07-08,14741.191
2016-07-11,14724.923
2016-07-12,14767.911
2016-07-13,14858.846
2016-07-14,14978.703
2016-07-15,15105.514
2016-07-19,15249.3545
2016-07-20,15387.173
2016-07-21,15521.611
2016-07-22,15624.174
2016-07-25,15702.182
2016-07-26,15727.481
2016-07-27,15735.286
2016-07-28,15731.941
2016-07-29,15682.156
2016-08-01,15639.186
2016-08-02,15611.102
2016-08-03,15556.56
2016-08-04,15492.521
2016-08-05,15454.469
2016-08-08,15459.585
2016-08-09,15505.654
2016-08-10,15573.399
2016-08-12,15659.384
2016-08-15,15752.594
2016-08-16,15816.383
2016-08-17,15847.606
2016-08-18,15846.204
2016-08-19,15826.335
2016-08-22,15812.674
2016-08-23,15794.97
