,adjclose_1
2020-06-23,22292.186
2020-06-24,22301.309
2020-06-25,22300.113
2020-06-26,22301.725
2020-06-29,22289.695
2020-06-30,22277.982
2020-07-01,22262.873
2020-07-02,22243.549
2020-07-03,22227.826
2020-07-06,22226.227
2020-07-07,22238.748
2020-07-08,22254.72
2020-07-09,22272.545
2020-07-10,22285.445
2020-07-13,22306.146
2020-07-14,22328.773
2020-07-15,22362.05
2020-07-16,22398.383
2020-07-17,22433.703
2020-07-20,22464.16
2020-07-21,22493.99
2020-07-22,22520.13
2020-07-27,22534.076
2020-07-28,22544.783
2020-07-29,22542.035
2020-07-30,22527.84
2020-07-31,22487.58
2020-08-03,22436.562
2020-08-04,22398.32
2020-08-05,22371.797
2020-08-06,22354.041
2020-08-07,22337.389
2020-08-11,22332.018
2020-08-12,22342.715
2020-08-13,22381.658
2020-08-14,22442.955
2020-08-17,22510.08
2020-08-18,22571.701
2020-08-19,22626.674
2020-08-20,22670.068
2020-08-21,22705.404
2020-08-24,22731.967
2020-08-25,22764.406
2020-08-26,22801.297
2020-08-27,22837.62
2020-08-28,22859.697
2020-08-31,22879.81
2020-09-01,22896.354
2020-09-02,22914.512
2020-09-03,22943.375
2020-09-04,22964.428
2020-09-07,22977.338
2020-09-08,22987.162
2020-09-09,22983.63
2020-09-10,22982.053
2020-09-11,22983.95
2020-09-14,22999.104
2020-09-15,23019.514
2020-09-16,23042.879
2020-09-17,23063.422
2020-09-18,23078.527
2020-09-23,23087.576
2020-09-24,23086.697
2020-09-25,23081.652
2020-09-28,23082.934
2020-09-29,23092.465
2020-09-30,23099.006
2020-10-02,23096.273
2020-10-05,23094.557
2020-10-06,23097.672
2020-10-07,23101.857
2020-10-08,23115.79
2020-10-09,23138.725
2020-10-12,23163.316
2020-10-13,23189.086
2020-10-14,23213.191
2020-10-15,23232.865
2020-10-16,23245.496
2020-10-19,23259.76
2020-10-20,23273.354
2020-10-21,23287.938
2020-10-22,23297.21
2020-10-23,23303.318
2020-10-26,23307.012
2020-10-27,23303.01
2020-10-28,23293.434
2020-10-29,23276.32
2020-10-30,23248.639
2020-11-02,23219.34
2020-11-04,23208.271
2020-11-05,23222.91
2020-11-06,23265.775
2020-11-09,23347.342
2020-11-10,23459.29
2020-11-11,23598.373
2020-11-12,23757.45
2020-11-13,23916.61
2020-11-16,24083.629
2020-11-17,24256.164
2020-11-18,24416.043
2020-11-19,24550.01
2020-11-20,24657.324
2020-11-24,24762.904
2020-11-25,24878.357
2020-11-26,24995.807
2020-11-27,25113.195
2020-11-30,25224.43
2020-12-01,25336.162
2020-12-02,25444.045
2020-12-03,25543.523
2020-12-04,25629.97
2020-12-07,25702.723
2020-12-08,25751.527
2020-12-09,25791.396
2020-12-10,25826.236
2020-12-11,25854.547
2020-12-14,25879.986
2020-12-15,25900.018
2020-12-16,25920.213
2020-12-17,25938.666
2020-12-18,25954.422
2020-12-21,25968.217
2020-12-22,25969.854
2020-12-23,25964.115
2020-12-24,25960.158
2020-12-25,25958.861
2020-12-28,25961.477
2020-12-29,25986.623
