,adjclose_1
2015-12-02,19419.355
2015-12-03,19438.447
2015-12-04,19429.133
2015-12-07,19416.193
2015-12-08,19393.377
2015-12-09,19349.268
2015-12-10,19277.08
2015-12-11,19193.88
2015-12-14,19090.986
2015-12-15,18976.684
2015-12-16,18878.85
2015-12-17,18826.432
2015-12-18,18794.545
2015-12-21,18751.012
2015-12-22,18707.861
2015-12-24,18670.602
2015-12-25,18631.93
2015-12-28,18599.932
2015-12-29,18578.691
2015-12-30,18576.893
2016-01-04,18557.186
2016-01-05,18511.941
2016-01-06,18444.82
2016-01-07,18345.45
2016-01-08,18212.396
2016-01-12,18046.078
2016-01-13,17887.773
2016-01-14,17721.582
2016-01-15,17568.47
2016-01-18,17403.969
2016-01-19,17250.432
2016-01-20,17096.328
2016-01-21,16920.617
2016-01-22,16768.854
2016-01-25,16676.299
2016-01-26,16605.055
2016-01-27,16572.21
2016-01-28,16566.143
2016-01-29,16578.516
2016-02-01,16637.979
2016-02-02,16722.373
2016-02-03,16783.494
2016-02-04,16806.055
2016-02-05,16781.104
2016-02-08,16733.59
2016-02-09,16643.576
2016-02-10,16494.986
2016-02-12,16268.74
2016-02-15,16049.414
2016-02-16,15876.759
2016-02-17,15742.324
2016-02-18,15661.535
2016-02-19,15606.776
2016-02-22,15575.519
2016-02-23,15572.237
2016-02-24,15569.229
2016-02-25,15578.98
2016-02-26,15613.002
2016-02-29,15653.4
2016-03-01,15682.66
2016-03-02,15740.097
2016-03-03,15825.951
2016-03-04,15933.159
2016-03-07,16047.429
2016-03-08,16143.633
2016-03-09,16210.98
2016-03-10,16271.182
2016-03-11,16316.088
2016-03-14,16381.378
2016-03-15,16452.424
2016-03-16,16512.338
2016-03-17,16561.229
2016-03-18,16583.549
2016-03-22,16602.936
2016-03-23,16626.295
2016-03-24,16641.717
2016-03-25,16654.229
2016-03-28,16673.78
2016-03-29,16693.41
2016-03-30,16706.791
2016-03-31,16707.273
2016-04-01,16666.432
2016-04-04,16583.734
2016-04-05,16464.389
2016-04-06,16320.293
2016-04-07,16173.668
