,adjclose_1
2015-12-02,18402.357
2015-12-03,18412.432
2015-12-04,18385.822
2015-12-07,18359.932
2015-12-08,18325.459
2015-12-09,18267.94
2015-12-10,18178.78
2015-12-11,18090.594
2015-12-14,17986.188
2015-12-15,17875.248
2015-12-16,17796.139
2015-12-17,17781.848
2015-12-18,17793.182
2015-12-21,17777.785
2015-12-22,17754.258
2015-12-24,17732.207
2015-12-25,17701.191
2015-12-28,17673.676
2015-12-29,17655.025
2015-12-30,17656.129
2016-01-04,17629.016
2016-01-05,17568.744
2016-01-06,17487.28
2016-01-07,17374.28
2016-01-08,17234.12
2016-01-12,17066.18
2016-01-13,16925.947
2016-01-14,16783.92
2016-01-15,16666.719
2016-01-18,16532.629
2016-01-19,16413.871
2016-01-20,16292.905
2016-01-21,16146.267
2016-01-22,16041.014
2016-01-25,16009.238
2016-01-26,15984.57
2016-01-27,15996.373
2016-01-28,16024.287
2016-01-29,16076.3
2016-02-01,16186.642
2016-02-02,16310.968
2016-02-03,16386.441
2016-02-04,16405.613
2016-02-05,16368.537
2016-02-08,16314.64
2016-02-09,16212.43
2016-02-10,16050.709
2016-02-12,15812.454
2016-02-15,15617.885
2016-02-16,15496.47
2016-02-17,15417.631
2016-02-18,15393.153
2016-02-19,15376.103
2016-02-22,15365.951
2016-02-23,15373.45
2016-02-24,15362.155
2016-02-25,15359.615
2016-02-26,15381.775
2016-02-29,15404.5205
2016-03-01,15406.694
2016-03-02,15452.613
2016-03-03,15537.8545
2016-03-04,15646.356
2016-03-07,15753.813
2016-03-08,15831.516
2016-03-09,15869.575
2016-03-10,15901.901
2016-03-11,15923.797
2016-03-14,15979.145
2016-03-15,16039.197
2016-03-16,16078.556
2016-03-17,16104.851
2016-03-18,16098.666
2016-03-22,16096.254
2016-03-23,16100.301
2016-03-24,16095.41
2016-03-25,16089.884
2016-03-28,16096.834
2016-03-29,16103.498
2016-03-30,16101.909
2016-03-31,16087.743
2016-04-01,16026.733
2016-04-04,15920.762
2016-04-05,15781.617
2016-04-06,15626.665
2016-04-07,15484.331
2016-04-08,15363.614
2016-04-11,15266.157
2016-04-12,15202.131
2016-04-13,15204.731
2016-04-14,15288.819
2016-04-15,15408.419
2016-04-18,15491.569
2016-04-19,15580.025
2016-04-20,15684.135
2016-04-21,15811.507
2016-04-22,15947.706
2016-04-25,16086.736
2016-04-26,16193.378
2016-04-27,16270.451
2016-04-28,16299.679
2016-05-02,16222.182
2016-05-06,16093.147
2016-05-09,15959.244
2016-05-10,15856.238
2016-05-11,15803.815
2016-05-12,15769.956
2016-05-13,15754.634
2016-05-16,15738.523
2016-05-17,15735.8955
2016-05-18,15742.319
2016-05-19,15761.212
2016-05-20,15778.465
2016-05-23,15787.51
2016-05-24,15783.837
2016-05-25,15794.266
2016-05-26,15818.144
2016-05-27,15844.871
2016-05-30,15885.45
2016-05-31,15939.159
2016-06-01,15984.859
2016-06-02,15988.198
2016-06-03,15965.523
2016-06-06,15916.446
2016-06-07,15876.45
2016-06-08,15855.116
2016-06-09,15840.439
2016-06-10,15820.741
2016-06-13,15761.95
2016-06-14,15666.58
2016-06-15,15558.442
2016-06-16,15436.178
2016-06-17,15320.353
2016-06-20,15248.637
2016-06-21,15216.261
2016-06-22,15212.741
2016-06-23,15232.453
2016-06-24,15210.936
2016-06-27,15135.188
2016-06-28,15040.038
2016-06-29,14977.1
2016-06-30,14950.155
2016-07-01,14946.863
2016-07-04,14953.183
2016-07-05,14961.265
2016-07-06,14939.183
2016-07-07,14901.821
2016-07-08,14851.993
2016-07-11,14834.647
2016-07-12,14882.165
2016-07-13,14981.002
2016-07-14,15097.049
2016-07-15,15222.104
2016-07-19,15355.404
2016-07-20,15476.216
2016-07-21,15594.212
2016-07-22,15676.988
2016-07-25,15734.886
2016-07-26,15751.724
2016-07-27,15764.338
2016-07-28,15764.291
2016-07-29,15749.138
2016-08-01,15738.274
2016-08-02,15723.494
2016-08-03,15679.87
2016-08-04,15627.835
2016-08-05,15588.994
2016-08-08,15587.077
2016-08-09,15617.81
2016-08-10,15663.192
2016-08-12,15725.215
2016-08-15,15786.85
2016-08-16,15826.419
2016-08-17,15844.569
2016-08-18,15840.311
2016-08-19,15821.88
2016-08-22,15802.905
2016-08-23,15779.906
2016-08-24,15761.574
2016-08-25,15745.5625
2016-08-26,15717.227
2016-08-29,15712.201
2016-08-30,15721.699
2016-08-31,15752.434
2016-09-01,15794.735
2016-09-02,15838.449
2016-09-05,15894.525
2016-09-06,15948.599
2016-09-07,15986.518
2016-09-08,16010.741
2016-09-09,16027.213
2016-09-12,16013.005
2016-09-13,15987.456
2016-09-14,15948.709
2016-09-15,15890.654
2016-09-16,15832.516
2016-09-20,15780.475
2016-09-21,15752.821
2016-09-23,15755.004
2016-09-26,15758.06
2016-09-27,15750.951
2016-09-28,15736.104
2016-09-29,15736.462
2016-09-30,15724.788
2016-10-03,15721.413
2016-10-04,15731.6045
2016-10-05,15756.33
2016-10-06,15796.992
2016-10-07,15835.667
2016-10-11,15880.582
2016-10-12,15911.585
2016-10-13,15930.796
2016-10-14,15936.893
2016-10-17,15943.752
2016-10-18,15951.815
2016-10-19,15965.489
2016-10-20,15994.141
2016-10-21,16037.119
2016-10-24,16081.371
2016-10-25,16131.722
2016-10-26,16181.335
2016-10-27,16223.644
2016-10-28,16266.201
2016-10-31,16301.27
2016-11-01,16331.71
2016-11-02,16334.537
2016-11-04,16298.622
2016-11-07,16268.721
2016-11-08,16250.389
2016-11-09,16198.931
2016-11-10,16162.814
2016-11-11,16184.02
2016-11-14,16245.231
2016-11-15,16326.813
2016-11-16,16425.56
2016-11-17,16520.672
2016-11-18,16618.744
2016-11-21,16714.17
2016-11-22,16800.713
2016-11-24,16891.48
2016-11-25,16978.348
2016-11-28,17046.953
2016-11-29,17095.05
2016-11-30,17129.447
2016-12-01,17175.902
2016-12-02,17209.38
2016-12-05,17223.826
2016-12-06,17234.559
2016-12-07,17247.922
2016-12-08,17283.406
2016-12-09,17347.371
2016-12-12,17442.244
2016-12-13,17543.152
2016-12-14,17640.76
2016-12-15,17729.947
2016-12-16,17814.004
2016-12-19,17881.281
2016-12-20,17937.11
2016-12-21,17985.32
2016-12-22,18015.08
2016-12-26,18031.596
2016-12-27,18037.328
2016-12-28,18037.266
2016-12-29,18014.613
2016-12-30,17972.96
2017-01-04,17960.459
2017-01-05,17975.2
2017-01-06,17989.213
2017-01-10,17995.752
2017-01-11,17997.402
2017-01-12,17981.684
2017-01-13,17961.762
2017-01-16,17935.104
2017-01-17,17886.629
2017-01-18,17822.676
2017-01-19,17780.996
2017-01-20,17761.07
2017-01-23,17737.367
2017-01-24,17704.373
2017-01-25,17693.635
2017-01-26,17719.361
2017-01-27,17772.572
2017-01-30,17824.666
2017-01-31,17845.234
2017-02-01,17842.76
2017-02-02,17827.754
2017-02-03,17801.525
2017-02-06,17778.062
2017-02-07,17746.807
2017-02-08,17721.871
2017-02-09,17698.912
2017-02-10,17714.707
2017-02-13,17765.438
2017-02-14,17816.168
2017-02-15,17869.445
2017-02-16,17911.129
2017-02-17,17929.107
2017-02-20,17931.707
2017-02-21,17936.535
2017-02-22,17946.264
2017-02-23,17955.621
2017-02-24,17956.916
2017-02-27,17938.602
2017-02-28,17918.244
2017-03-01,17911.812
2017-03-02,17940.46
2017-03-03,17974.672
2017-03-06,17995.805
2017-03-07,18002.701
2017-03-08,17994.88
2017-03-09,17984.598
