,adjclose_1
2019-10-30,22371.95
2019-10-31,22439.314
2019-11-01,22491.32
2019-11-05,22547.854
2019-11-06,22611.861
2019-11-07,22676.707
2019-11-08,22746.002
2019-11-11,22812.037
2019-11-12,22873.32
2019-11-13,22926.803
2019-11-14,22965.06
2019-11-15,22990.69
2019-11-18,23013.314
2019-11-19,23031.979
2019-11-20,23040.236
2019-11-21,23033.014
2019-11-22,23020.4
2019-11-25,23014.943
2019-11-26,23019.92
2019-11-27,23033.865
2019-11-28,23052.25
2019-11-29,23071.102
2019-12-02,23091.482
2019-12-03,23103.867
2019-12-04,23104.045
2019-12-05,23102.895
2019-12-06,23104.121
2019-12-09,23112.613
2019-12-10,23121.215
2019-12-11,23129.55
2019-12-12,23138.89
2019-12-13,23167.545
2019-12-16,23213.799
2019-12-17,23272.562
2019-12-18,23332.602
2019-12-19,23386.17
2019-12-20,23429.826
2019-12-23,23467.0
2019-12-24,23496.072
2019-12-25,23517.473
2019-12-26,23534.707
2019-12-27,23551.338
2019-12-30,23558.566
2020-01-06,23536.855
2020-01-07,23504.846
2020-01-08,23455.967
2020-01-09,23419.568
2020-01-10,23403.393
2020-01-14,23408.756
2020-01-15,23425.26
2020-01-16,23448.807
2020-01-17,23481.287
2020-01-20,23519.16
2020-01-21,23553.795
2020-01-22,23581.15
2020-01-23,23598.094
2020-01-24,23607.373
2020-01-27,23590.545
2020-01-28,23546.766
2020-01-29,23495.28
2020-01-30,23433.09
2020-01-31,23369.766
2020-02-03,23295.006
2020-02-04,23219.76
2020-02-05,23164.969
2020-02-06,23145.584
2020-02-07,23156.598
2020-02-10,23178.152
2020-02-12,23209.32
2020-02-13,23248.256
2020-02-14,23282.701
2020-02-17,23303.256
2020-02-18,23304.797
2020-02-19,23295.912
2020-02-20,23292.674
2020-02-21,23285.705
2020-02-25,23243.023
2020-02-26,23159.94
2020-02-27,23042.906
2020-02-28,22870.463
2020-03-02,22661.992
2020-03-03,22456.28
2020-03-04,22243.46
2020-03-05,22053.498
2020-03-06,21866.186
2020-03-09,21647.059
2020-03-10,21394.846
2020-03-11,21139.75
2020-03-12,20854.195
2020-03-13,20506.426
2020-03-16,20120.229
2020-03-17,19703.021
2020-03-18,19293.656
2020-03-19,18898.85
2020-03-23,18531.082
2020-03-24,18244.338
2020-03-25,18092.451
2020-03-26,18041.145
2020-03-27,18064.31
2020-03-30,18125.113
2020-03-31,18214.994
2020-04-01,18286.912
2020-04-02,18316.367
2020-04-03,18315.629
2020-04-06,18309.828
2020-04-07,18336.326
2020-04-08,18395.863
2020-04-09,18484.521
2020-04-10,18593.111
2020-04-13,18698.826
2020-04-14,18804.053
2020-04-15,18912.867
2020-04-16,19005.53
2020-04-17,19103.219
2020-04-20,19199.434
2020-04-21,19274.725
2020-04-22,19316.818
2020-04-23,19348.201
2020-04-24,19368.215
2020-04-27,19394.67
2020-04-28,19433.51
2020-04-30,19497.002
2020-05-01,19557.938
2020-05-07,19600.537
2020-05-08,19651.99
2020-05-11,19723.334
2020-05-12,19805.004
2020-05-13,19879.32
2020-05-14,19938.36
2020-05-15,19984.906
2020-05-18,20022.385
2020-05-19,20069.816
2020-05-20,20124.73
2020-05-21,20186.973
2020-05-22,20243.918
2020-05-25,20303.428
2020-05-26,20380.117
2020-05-27,20474.15
2020-05-28,20593.855
2020-05-29,20727.537
2020-06-01,20874.443
2020-06-02,21033.174
2020-06-03,21209.232
2020-06-04,21393.68
2020-06-05,21570.94
2020-06-08,21752.307
2020-06-09,21926.592
2020-06-10,22084.186
2020-06-11,22206.723
2020-06-12,22271.605
2020-06-15,22287.09
2020-06-16,22281.662
2020-06-17,22277.035
2020-06-18,22267.79
2020-06-19,22261.53
2020-06-22,22257.412
2020-06-23,22264.465
2020-06-24,22274.986
2020-06-25,22274.963
2020-06-26,22277.455
2020-06-29,22266.062
2020-06-30,22254.43
2020-07-01,22239.236
2020-07-02,22218.81
2020-07-03,22201.494
2020-07-06,22198.674
2020-07-07,22211.947
2020-07-08,22228.729
2020-07-09,22247.064
2020-07-10,22261.348
2020-07-13,22282.973
2020-07-14,22306.29
2020-07-15,22341.01
2020-07-16,22379.666
2020-07-17,22416.26
2020-07-20,22447.744
2020-07-21,22478.473
2020-07-22,22505.164
2020-07-27,22518.346
2020-07-28,22528.58
2020-07-29,22524.928
2020-07-30,22509.29
2020-07-31,22467.463
2020-08-03,22411.293
2020-08-04,22368.113
2020-08-05,22337.47
2020-08-06,22316.62
2020-08-07,22298.424
2020-08-11,22292.787
2020-08-12,22304.33
2020-08-13,22345.883
2020-08-14,22411.152
2020-08-17,22482.518
2020-08-18,22548.809
2020-08-19,22607.676
2020-08-20,22654.838
2020-08-21,22693.646
2020-08-24,22722.51
2020-08-25,22758.352
2020-08-26,22797.832
2020-08-27,22836.955
2020-08-28,22862.787
2020-08-31,22883.695
2020-09-01,22898.365
2020-09-02,22914.453
2020-09-03,22942.658
2020-09-04,22962.014
2020-09-07,22973.184
2020-09-08,22981.732
2020-09-09,22976.58
2020-09-10,22973.605
2020-09-11,22973.918
2020-09-14,22988.473
2020-09-15,23009.12
2020-09-16,23033.143
2020-09-17,23054.752
2020-09-18,23070.768
2020-09-23,23079.773
2020-09-24,23078.318
2020-09-25,23072.271
2020-09-28,23073.14
2020-09-29,23081.967
2020-09-30,23089.254
2020-10-02,23086.635
