,adjclose_15
2019-01-10,17115.594
2019-01-11,17136.72
2019-01-15,17165.057
2019-01-16,17197.625
2019-01-17,17229.28
2019-01-18,17263.693
2019-01-21,17306.547
2019-01-22,17347.256
2019-01-23,17373.898
2019-01-24,17394.541
2019-01-25,17418.49
2019-01-28,17441.238
2019-01-29,17456.457
2019-01-30,17467.877
2019-01-31,17484.273
2019-02-01,17504.232
2019-02-04,17526.232
2019-02-05,17548.809
2019-02-06,17571.025
2019-02-07,17584.758
2019-02-08,17576.508
2019-02-12,17565.635
2019-02-13,17574.309
2019-02-14,17597.47
2019-02-15,17618.857
2019-02-18,17651.127
2019-02-19,17689.412
2019-02-20,17734.643
2019-02-21,17783.469
2019-02-22,17828.404
2019-02-25,17874.146
2019-02-26,17915.502
2019-02-27,17953.87
2019-02-28,17983.371
2019-03-01,18009.66
2019-03-04,18043.545
2019-03-05,18076.482
2019-03-06,18101.361
2019-03-07,18112.607
2019-03-08,18101.592
2019-03-11,18070.229
2019-03-12,18046.943
2019-03-13,18026.518
2019-03-14,18011.652
2019-03-15,18005.531
2019-03-18,18009.674
2019-03-19,18018.764
2019-03-20,18032.406
2019-03-22,18051.867
2019-03-25,18047.232
2019-03-26,18038.621
2019-03-27,18027.656
2019-03-28,18003.713
2019-03-29,17978.613
2019-04-01,17971.432
2019-04-02,17979.602
2019-04-03,17997.904
2019-04-04,18024.91
2019-04-05,18058.268
2019-04-08,18094.453
2019-04-09,18127.775
2019-04-10,18150.924
2019-04-11,18168.02
2019-04-12,18186.033
2019-04-15,18219.873
2019-04-16,18262.164
2019-04-17,18311.473
2019-04-18,18356.387
2019-04-19,18393.006
2019-04-22,18424.729
2019-04-23,18453.838
2019-04-24,18481.53
2019-04-25,18506.018
2019-04-26,18524.174
2019-05-07,18529.666
2019-05-08,18506.303
2019-05-09,18458.246
2019-05-10,18394.85
2019-05-13,18317.25
2019-05-14,18225.787
2019-05-15,18139.98
2019-05-16,18062.83
2019-05-17,18005.87
2019-05-20,17968.387
2019-05-21,17942.367
2019-05-22,17928.7
2019-05-23,17915.693
2019-05-24,17898.475
2019-05-27,17884.059
2019-05-28,17879.44
2019-05-29,17868.146
2019-05-30,17847.092
2019-05-31,17812.527
2019-06-03,17756.69
2019-06-04,17692.107
2019-06-05,17643.014
2019-06-06,17609.861
2019-06-07,17593.084
2019-06-10,17600.434
2019-06-11,17623.809
2019-06-12,17655.7
2019-06-13,17684.518
2019-06-14,17710.064
2019-06-17,17732.83
2019-06-18,17748.725
2019-06-19,17771.926
2019-06-20,17804.984
2019-06-21,17839.57
2019-06-24,17864.883
2019-06-25,17880.58
2019-06-26,17883.36
2019-06-27,17886.127
2019-06-28,17890.547
2019-07-01,17914.12
2019-07-02,17951.543
2019-07-03,17990.555
2019-07-04,18029.71
2019-07-05,18066.764
2019-07-08,18094.412
2019-07-09,18114.273
2019-07-10,18125.768
2019-07-11,18133.516
2019-07-12,18142.07
2019-07-16,18146.984
2019-07-17,18143.736
2019-07-18,18122.586
2019-07-19,18097.678
2019-07-22,18075.9
2019-07-23,18065.004
2019-07-24,18070.764
2019-07-25,18088.447
2019-07-26,18107.902
2019-07-29,18123.879
2019-07-30,18141.79
2019-07-31,18152.32
2019-08-01,18152.178
2019-08-02,18129.941
2019-08-05,18077.43
2019-08-06,17993.28
2019-08-07,17898.744
2019-08-08,17807.729
2019-08-09,17733.865
2019-08-13,17664.58
2019-08-14,17611.785
2019-08-15,17559.29
2019-08-16,17511.639
2019-08-19,17479.059
2019-08-20,17462.297
2019-08-21,17453.129
2019-08-22,17453.615
2019-08-23,17459.707
2019-08-26,17451.523
2019-08-27,17442.822
2019-08-28,17434.092
2019-08-29,17425.316
2019-08-30,17429.012
2019-09-02,17436.12
2019-09-03,17441.156
2019-09-04,17449.088
2019-09-05,17476.477
2019-09-06,17524.133
2019-09-09,17582.64
2019-09-10,17650.715
2019-09-11,17726.438
2019-09-12,17810.12
2019-09-13,17900.262
2019-09-17,17986.285
2019-09-18,18062.994
2019-09-19,18133.65
2019-09-20,18197.693
2019-09-24,18252.3
2019-09-25,18291.205
2019-09-26,18323.877
2019-09-27,18340.979
2019-09-30,18341.53
2019-10-01,18336.992
2019-10-02,18325.988
2019-10-03,18294.047
2019-10-04,18250.34
2019-10-07,18204.705
2019-10-08,18170.271
2019-10-09,18139.705
2019-10-10,18116.729
2019-10-11,18113.982
2019-10-15,18142.494
2019-10-16,18205.053
2019-10-17,18281.037
2019-10-18,18361.744
2019-10-21,18439.314
2019-10-23,18511.732
2019-10-24,18582.295
2019-10-25,18647.727
2019-10-28,18708.766
2019-10-29,18769.256
2019-10-30,18823.004
2019-10-31,18867.963
2019-11-01,18896.72
2019-11-05,18933.732
2019-11-06,18977.664
2019-11-07,19022.174
2019-11-08,19071.506
2019-11-11,19115.781
2019-11-12,19156.035
2019-11-13,19188.242
2019-11-14,19207.398
2019-11-15,19217.998
2019-11-18,19227.436
2019-11-19,19234.918
2019-11-20,19234.633
2019-11-21,19220.816
2019-11-22,19204.547
2019-11-25,19197.383
2019-11-26,19206.062
2019-11-27,19222.51
2019-11-28,19240.6
2019-11-29,19256.7
2019-12-02,19274.648
2019-12-03,19285.752
2019-12-04,19284.004
2019-12-05,19281.785
2019-12-06,19282.184
2019-12-09,19288.764
