,adjclose_2
2018-12-14,22649.066
2018-12-17,22617.432
2018-12-18,22569.56
2018-12-19,22504.916
2018-12-21,22369.828
2018-12-25,22172.848
2018-12-26,21929.627
2018-12-28,21735.328
2019-01-04,21547.912
2019-01-07,21417.85
2019-01-08,21341.01
2019-01-09,21314.225
2019-01-10,21302.783
2019-01-11,21307.34
2019-01-15,21326.254
2019-01-16,21358.062
2019-01-17,21394.07
2019-01-18,21436.979
2019-01-21,21497.203
2019-01-22,21555.916
2019-01-23,21607.08
2019-01-24,21639.984
2019-01-25,21673.338
2019-01-28,21704.959
2019-01-29,21723.607
2019-01-30,21735.523
2019-01-31,21754.805
2019-02-01,21777.174
2019-02-04,21804.703
2019-02-05,21835.746
2019-02-06,21865.773
2019-02-07,21882.525
2019-02-08,21863.588
2019-02-12,21844.586
2019-02-13,21858.947
2019-02-14,21896.482
2019-02-15,21929.307
2019-02-18,21978.111
2019-02-19,22035.52
2019-02-20,22100.955
2019-02-21,22167.732
2019-02-22,22228.793
2019-02-25,22292.732
2019-02-26,22350.363
2019-02-27,22399.562
2019-02-28,22434.83
2019-03-01,22468.102
2019-03-04,22516.326
2019-03-05,22562.617
2019-03-06,22596.973
2019-03-07,22606.07
2019-03-08,22579.52
2019-03-11,22533.186
2019-03-12,22505.146
2019-03-13,22483.076
2019-03-14,22469.45
2019-03-15,22460.717
2019-03-18,22469.654
2019-03-19,22483.975
2019-03-20,22501.502
2019-03-22,22523.723
2019-03-25,22508.502
2019-03-26,22484.182
2019-03-27,22462.467
2019-03-28,22426.867
2019-03-29,22395.914
2019-04-01,22392.518
2019-04-02,22411.742
2019-04-03,22441.402
2019-04-04,22482.756
2019-04-05,22530.988
2019-04-08,22583.594
2019-04-09,22629.768
2019-04-10,22658.473
2019-04-11,22678.78
2019-04-12,22702.781
2019-04-15,22750.867
2019-04-16,22811.232
2019-04-17,22876.596
2019-04-18,22935.559
2019-04-19,22997.693
2019-04-22,23048.861
2019-04-23,23091.412
2019-04-24,23127.223
2019-04-25,23155.723
2019-04-26,23172.516
2019-05-07,23168.662
2019-05-08,23120.984
2019-05-09,23040.838
2019-05-10,22945.78
2019-05-13,22838.22
2019-05-14,22711.908
2019-05-15,22598.615
2019-05-16,22499.16
2019-05-17,22430.521
2019-05-20,22389.578
2019-05-21,22359.428
2019-05-22,22345.275
2019-05-23,22327.95
2019-05-24,22301.262
2019-05-27,22285.52
2019-05-28,22272.773
2019-05-29,22251.498
2019-05-30,22219.896
2019-05-31,22168.438
2019-06-03,22087.488
2019-06-04,21999.074
2019-06-05,21937.336
2019-06-06,21900.895
2019-06-07,21888.916
2019-06-10,21908.625
2019-06-11,21947.662
2019-06-12,21993.924
2019-06-13,22029.53
2019-06-14,22059.715
2019-06-17,22089.846
2019-06-18,22112.041
2019-06-19,22144.12
2019-06-20,22191.723
2019-06-21,22234.365
2019-06-24,22268.725
2019-06-25,22291.111
2019-06-26,22295.617
2019-06-27,22300.902
2019-06-28,22308.17
2019-07-01,22343.69
2019-07-02,22398.656
2019-07-03,22453.46
2019-07-04,22511.074
2019-07-05,22564.047
2019-07-08,22601.42
2019-07-09,22627.06
2019-07-10,22638.957
2019-07-11,22648.516
2019-07-12,22662.95
2019-07-16,22671.736
2019-07-17,22666.246
2019-07-18,22632.623
2019-07-19,22596.816
2019-07-22,22569.549
2019-07-23,22560.234
2019-07-24,22572.836
2019-07-25,22600.22
2019-07-26,22626.748
