,adjclose_1
2019-10-30,23175.492
2019-10-31,23258.02
2019-11-01,23318.49
2019-11-05,23389.191
2019-11-06,23463.01
2019-11-07,23533.312
2019-11-08,23610.63
2019-11-11,23677.592
2019-11-12,23737.246
2019-11-13,23787.422
2019-11-14,23824.934
2019-11-15,23850.426
2019-11-18,23870.123
2019-11-19,23885.98
2019-11-20,23891.768
2019-11-21,23882.139
2019-11-22,23865.357
2019-11-25,23854.652
2019-11-26,23865.201
2019-11-27,23880.348
2019-11-28,23895.887
2019-11-29,23911.457
2019-12-02,23929.277
2019-12-03,23942.168
2019-12-04,23943.398
2019-12-05,23945.145
2019-12-06,23948.502
2019-12-09,23958.672
2019-12-10,23968.484
2019-12-11,23979.762
2019-12-12,23991.588
2019-12-13,24038.506
2019-12-16,24094.572
2019-12-17,24160.918
2019-12-18,24227.1
2019-12-19,24282.867
2019-12-20,24329.633
2019-12-23,24364.158
2019-12-24,24386.467
2019-12-25,24398.33
2019-12-26,24408.312
2019-12-27,24420.67
2019-12-30,24424.54
2020-01-06,24406.014
2020-01-07,24379.182
2020-01-08,24337.11
2020-01-09,24305.6
2020-01-10,24291.705
2020-01-14,24300.822
2020-01-15,24319.648
2020-01-16,24344.475
2020-01-17,24378.979
2020-01-20,24414.578
2020-01-21,24445.312
2020-01-22,24470.725
2020-01-23,24487.885
2020-01-24,24496.812
2020-01-27,24480.783
2020-01-28,24438.021
2020-01-29,24384.76
2020-01-30,24320.082
2020-01-31,24256.889
2020-02-03,24181.215
2020-02-04,24103.365
2020-02-05,24046.197
2020-02-06,24032.434
2020-02-07,24045.586
2020-02-10,24065.424
2020-02-12,24098.203
2020-02-13,24137.99
2020-02-14,24173.422
2020-02-17,24190.459
2020-02-18,24186.316
2020-02-19,24172.547
2020-02-20,24165.35
2020-02-21,24155.447
2020-02-25,24116.295
2020-02-26,24037.814
2020-02-27,23923.39
2020-02-28,23756.807
2020-03-02,23548.479
2020-03-03,23331.062
2020-03-04,23098.773
2020-03-05,22884.525
2020-03-06,22675.316
2020-03-09,22445.31
2020-03-10,22186.002
2020-03-11,21915.35
2020-03-12,21613.383
2020-03-13,21257.438
2020-03-16,20847.715
2020-03-17,20407.357
2020-03-18,19968.072
2020-03-19,19543.754
2020-03-23,19142.887
2020-03-24,18820.164
2020-03-25,18638.545
2020-03-26,18557.312
2020-03-27,18564.812
2020-03-30,18612.758
2020-03-31,18693.766
2020-04-01,18752.305
2020-04-02,18770.14
2020-04-03,18756.688
2020-04-06,18743.58
2020-04-07,18768.695
2020-04-08,18832.309
2020-04-09,18924.756
2020-04-10,19040.195
2020-04-13,19148.303
2020-04-14,19260.812
2020-04-15,19383.305
2020-04-16,19488.549
2020-04-17,19601.324
2020-04-20,19707.146
2020-04-21,19790.766
2020-04-22,19839.008
2020-04-23,19875.273
2020-04-24,19901.518
2020-04-27,19934.281
2020-04-28,19977.123
2020-04-30,20053.959
2020-05-01,20125.031
2020-05-07,20176.035
2020-05-08,20235.25
2020-05-11,20312.89
2020-05-12,20398.006
2020-05-13,20477.22
2020-05-14,20539.562
2020-05-15,20587.799
2020-05-18,20626.334
2020-05-19,20680.787
2020-05-20,20740.69
2020-05-21,20804.162
2020-05-22,20862.121
2020-05-25,20920.633
2020-05-26,21005.365
2020-05-27,21118.566
2020-05-28,21269.084
2020-05-29,21441.508
2020-06-01,21608.436
2020-06-02,21778.203
2020-06-03,21964.879
2020-06-04,22158.74
2020-06-05,22344.78
2020-06-08,22541.312
2020-06-09,22728.25
2020-06-10,22893.195
2020-06-11,23024.143
2020-06-12,23099.654
2020-06-15,23111.389
2020-06-16,23104.195
2020-06-17,23092.07
2020-06-18,23070.922
2020-06-19,23060.598
2020-06-22,23046.742
2020-06-23,23028.547
2020-06-24,23027.19
